lens,role_unit_key,induction_k,induced_cluster,cluster_dominant_role,cluster_dominant_role_share,dominant_role,occurrences,status_standard,supported_standard,supported_loose,induced_agrees_with_audited_role,induced_high_purity
surface_token,aiin,24,2,R06,1.0,R06,57,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,ain,24,2,R06,1.0,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,al,24,22,R06,0.778,R06,31,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,am,24,1,R06,0.519,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
surface_token,ar,24,22,R06,0.778,R06,58,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,chal,24,16,R07,0.471,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,char,24,22,R06,0.778,R11,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,chckhy,24,0,R00,0.416,R00,41,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,False
surface_token,chcthy,24,0,R00,0.416,R04,16,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,chdy,24,13,R02,0.648,R02,27,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,chear,24,12,R06,0.665,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,chedy,24,9,R06,0.389,R02,94,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,False
surface_token,cheedy,24,9,R06,0.389,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
surface_token,cheey,24,12,R06,0.665,R06,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,cheky,24,0,R00,0.416,R06,15,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,cheody,24,9,R06,0.389,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,cheol,24,12,R06,0.665,R00,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,True
surface_token,cheor,24,12,R06,0.665,R00,13,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,chey,24,12,R06,0.665,R06,54,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,cho,24,19,R06,0.705,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,chodaiin,24,23,R00,1.0,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,chody,24,16,R07,0.471,R00,18,CONTEXTUAL_ROLE_SIGNAL,False,True,False,False
surface_token,choky,24,0,R00,0.416,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
surface_token,chol,24,16,R07,0.471,R07,96,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,False
surface_token,chor,24,22,R06,0.778,R11,48,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,True
surface_token,chy,24,18,R00,0.362,R00,21,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,False
surface_token,cthey,24,11,R04,0.679,R04,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,cthol,24,11,R04,0.679,R07,18,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,cthor,24,11,R04,0.679,R04,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,cthy,24,11,R04,0.679,R04,15,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,daiin,24,17,R10,0.907,R10,134,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,dain,24,6,R06,1.0,R06,48,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,dair,24,14,R06,1.0,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,dal,24,1,R06,0.519,R09,37,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,False
surface_token,dam,24,1,R06,0.519,R06,18,CONTEXTUAL_ROLE_SIGNAL,False,True,True,False
surface_token,dar,24,14,R06,1.0,R06,49,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,dary,24,19,R06,0.705,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,dol,24,16,R07,0.471,R06,19,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,dor,24,14,R06,1.0,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,dshedy,24,14,R06,1.0,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,dy,24,13,R02,0.648,R02,30,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,l,24,19,R06,0.705,R06,15,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,lchedy,24,10,R00,1.0,R00,27,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,lkain,24,20,R00,1.0,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,lkeedy,24,20,R00,1.0,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,lol,24,7,R00,0.694,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,lor,24,7,R00,0.694,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,lshedy,24,10,R00,1.0,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,o,24,19,R06,0.705,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,okaiin,24,17,R10,0.907,R10,42,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,okain,24,17,R10,0.907,R10,36,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,okal,24,8,H08,0.579,R07,36,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,True
surface_token,okar,24,8,H08,0.579,R03,27,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,True
surface_token,okedy,24,4,H12,0.23,R00,34,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,False
surface_token,okeedy,24,4,H12,0.23,R00,33,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,False
surface_token,okeey,24,4,H12,0.23,R06,37,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,False
surface_token,okeody,24,17,R10,0.907,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,okey,24,12,R06,0.665,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,okol,24,8,H08,0.579,R07,23,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,True
surface_token,oky,24,0,R00,0.416,R00,29,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,False
surface_token,ol,24,22,R06,0.778,R06,73,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,olkeedy,24,4,H12,0.23,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,oly,24,7,R00,0.694,R06,15,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,or,24,22,R06,0.778,R06,48,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,otaiin,24,17,R10,0.907,R10,23,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,otain,24,21,R00,0.74,R00,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,otar,24,21,R00,0.74,R01,13,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,otedy,24,9,R06,0.389,R01,30,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,False
surface_token,oteedy,24,9,R06,0.389,R01,15,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,oteey,24,5,R01,1.0,R01,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,otey,24,5,R01,1.0,R01,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,otor,24,21,R00,0.74,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,oty,24,0,R00,0.416,R01,11,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,qokaiin,24,8,H08,0.579,H08,44,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,qokain,24,8,H08,0.579,H08,57,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,qokal,24,8,H08,0.579,H08,37,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,qokar,24,8,H08,0.579,R03,29,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,True
surface_token,qokchdy,24,18,R00,0.362,H09,16,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,qokchy,24,18,R00,0.362,H08,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,qokedy,24,4,H12,0.23,H12,89,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,False
surface_token,qokeedy,24,4,H12,0.23,H01,85,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,False
surface_token,qokeey,24,4,H12,0.23,H08,77,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,False
surface_token,qokey,24,12,R06,0.665,H08,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,True
surface_token,qokol,24,8,H08,0.579,H08,20,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,qoky,24,0,R00,0.416,H01,43,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,False
surface_token,qol,24,16,R07,0.471,R00,23,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,qotaiin,24,17,R10,0.907,H13,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,qotain,24,3,H13,1.0,H13,15,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,qotal,24,15,H13,1.0,H13,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,qotar,24,3,H13,1.0,H13,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,qotchy,24,18,R00,0.362,H13,11,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,qotedy,24,9,R06,0.389,H17,22,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,False
surface_token,qoteedy,24,9,R06,0.389,H01,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,False
surface_token,qoty,24,0,R00,0.416,H01,16,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,r,24,19,R06,0.705,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,raiin,24,7,R00,0.694,R00,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,s,24,19,R06,0.705,R06,39,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,saiin,24,6,R06,1.0,R06,39,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
surface_token,sain,24,6,R06,1.0,R06,20,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
surface_token,sal,24,1,R06,0.519,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
surface_token,sar,24,14,R06,1.0,R06,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,shckhy,24,0,R00,0.416,R06,14,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,shdy,24,13,R02,0.648,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
surface_token,shedy,24,9,R06,0.389,R06,95,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,False
surface_token,sheedy,24,9,R06,0.389,R06,23,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,False
surface_token,sheey,24,12,R06,0.665,R06,29,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,sheol,24,12,R06,0.665,R06,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,shey,24,12,R06,0.665,R06,48,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,sho,24,6,R06,1.0,R06,22,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,shol,24,16,R07,0.471,R08,21,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,False
surface_token,shor,24,14,R06,1.0,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,shy,24,13,R02,0.648,R06,21,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,True
surface_token,sol,24,16,R07,0.471,R06,15,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,sor,24,14,R06,1.0,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
surface_token,tedy,24,4,H12,0.23,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
surface_token,y,24,19,R06,0.705,R06,25,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,True,True
surface_token,ykaiin,24,4,H12,0.23,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,ai|r|OE,24,6,R06,0.36,R06,39,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,ala|m|OLO,24,20,R06,0.545,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,al|dy|OL,24,4,R00,0.58,R00,22,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,al|y|OL,24,4,R00,0.58,R00,33,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,ar|al|OL,24,4,R00,0.58,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,ar|y|OL,24,4,R00,0.58,R00,35,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,a|iin|O,24,6,R06,0.36,R10,380,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,a|in|O,24,6,R06,0.36,R06,226,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,a|l|O,24,6,R06,0.36,R06,192,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,a|m|O,24,20,R06,0.545,R06,63,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,a|n|O,24,20,R06,0.545,R06,16,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,a|r|O,24,6,R06,0.36,R06,224,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,cho|NONE|BO,24,7,R00,0.653,R00,20,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,ch|dy|B,24,13,R00,0.438,R00,42,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,ch|edy|B,24,13,R00,0.438,R00,37,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,ch|eey|B,24,10,R00,0.494,R00,14,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,ch|ey|B,24,10,R00,0.494,R00,43,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,ch|ol|B,24,13,R00,0.438,R06,20,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,ch|or|B,24,13,R00,0.438,R06,21,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,ch|y|B,24,1,R00,0.543,R00,63,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,ckh|ey|XGX,24,0,R04,0.532,R00,20,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,ckh|y|XGX,24,1,R00,0.543,R00,73,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,False
conservative_morphology,cth|ey|XGX,24,0,R04,0.532,R04,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,cth|or|XGX,24,0,R04,0.532,R04,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,cth|y|XGX,24,1,R00,0.543,R04,40,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,False,False
conservative_morphology,d|aiin|D,24,5,R02,0.46,R10,20,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,d|al|D,24,5,R02,0.46,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,d|ar|D,24,2,R00,0.5,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,d|y|D,24,5,R02,0.46,R02,92,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,eckh|y|EXGX,24,16,R00,1.0,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,ed|NONE|ED,24,9,R06,0.294,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,ed|al|ED,24,9,R06,0.294,R00,11,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,eed|NONE|ED,24,9,R06,0.294,H08,11,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,ees|NONE|EX,24,7,R00,0.653,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,ee|ol|E,24,3,R00,0.562,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,ee|or|E,24,3,R00,0.562,R00,10,LOW_POWER_OR_UNSTABLE,False,False,True,True
conservative_morphology,ek|y|EG,24,8,R00,0.386,R06,22,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,False
conservative_morphology,eos|NONE|EOX,24,7,R00,0.653,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,eo|NONE|EO,24,7,R00,0.653,R00,16,LOW_POWER_OR_UNSTABLE,False,False,True,True
conservative_morphology,eo|dy|EO,24,7,R00,0.653,R00,50,LOW_POWER_OR_UNSTABLE,False,False,True,True
conservative_morphology,e|al|E,24,3,R00,0.562,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,e|ar|E,24,14,R00,0.692,R00,26,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,e|dy|E,24,11,R06,0.228,R06,367,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,e|edy|E,24,11,R06,0.228,H01,203,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,e|eey|E,24,23,R06,0.531,R00,16,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,e|ey|E,24,23,R06,0.531,R06,195,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,e|ol|E,24,3,R00,0.562,R00,68,LOW_POWER_OR_UNSTABLE,False,False,True,True
conservative_morphology,e|or|E,24,3,R00,0.562,R00,28,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,e|y|E,24,23,R06,0.531,R06,156,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,i|in|E,24,3,R00,0.562,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,kch|y|GB,24,8,R00,0.386,R06,16,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,ke|eey|GE,24,18,R00,0.562,R00,11,LOW_POWER_OR_UNSTABLE,False,False,True,True
conservative_morphology,ke|ol|GE,24,22,R06,0.761,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,k|aiin|G,24,12,R06,0.656,R06,27,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,k|ain|G,24,8,R00,0.386,R06,14,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,k|ar|G,24,22,R06,0.761,R06,24,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
conservative_morphology,k|edy|G,24,8,R00,0.386,R00,22,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,k|eedy|G,24,8,R00,0.386,R00,25,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,k|eey|G,24,18,R00,0.562,R00,21,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,k|ey|G,24,8,R00,0.386,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,k|ol|G,24,22,R06,0.761,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,k|y|G,24,8,R00,0.386,H01,91,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
conservative_morphology,lch|edy|LB,24,19,R00,0.884,R00,31,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,False,True,True
conservative_morphology,lch|ey|LB,24,19,R00,0.884,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,lk|eedy|LG,24,15,R00,0.778,R00,17,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,lk|eey|LG,24,15,R00,0.778,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,l|or|L,24,3,R00,0.562,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,l|y|L,24,4,R00,0.58,R06,23,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
conservative_morphology,octh|y|OXGX,24,1,R00,0.543,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,od|aiin|OD,24,21,R00,0.593,R00,17,LOW_POWER_OR_UNSTABLE,False,False,True,True
conservative_morphology,od|ar|OD,24,21,R00,0.593,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,ok|y|OG,24,4,R00,0.58,R00,18,CONTEXTUAL_ROLE_SIGNAL,False,True,True,True
conservative_morphology,os|NONE|OX,24,7,R00,0.653,R00,15,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,o|dy|O,24,6,R06,0.36,R00,41,ROLE_STABLE_ACROSS_CONFOUNDS,True,True,False,False
conservative_morphology,o|iin|O,24,6,R06,0.36,R06,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
conservative_morphology,o|l|O,24,6,R06,0.36,R07,314,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,o|m|O,24,20,R06,0.545,R06,10,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,o|r|O,24,6,R06,0.36,R06,172,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,pch|edy|GB,24,17,R00,0.625,R00,19,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,pch|ey|GB,24,17,R00,0.625,R00,13,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,sh|edy|B,24,13,R00,0.438,R06,24,LOW_POWER_OR_UNSTABLE,False,False,False,False
conservative_morphology,sh|ey|B,24,10,R00,0.494,R00,20,LOW_POWER_OR_UNSTABLE,False,False,True,False
conservative_morphology,t|aiin|G,24,12,R06,0.656,R06,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,t|edy|G,24,12,R06,0.656,R06,15,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
conservative_morphology,t|eedy|G,24,12,R06,0.656,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,True
conservative_morphology,t|y|G,24,8,R00,0.386,H01,33,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,BEO|dy,24,12,R00,0.516,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,BE|ol,24,12,R00,0.516,R06,10,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,BO|NONE,24,20,R00,0.473,R00,25,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,B|dy,24,6,R00,0.523,R00,50,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,B|edy,24,6,R00,0.523,R00,61,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,B|eedy,24,6,R00,0.523,R00,11,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,B|eey,24,12,R00,0.516,R06,21,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,B|ey,24,6,R00,0.523,R00,63,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,B|ol,24,12,R00,0.516,R06,22,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,B|or,24,12,R00,0.516,R06,28,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,B|y,24,6,R00,0.523,R00,73,LOW_POWER_OR_UNSTABLE,False,False,True,False
broad_shape,DO|NONE,24,20,R00,0.473,R06,10,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,D|aiin,24,11,R10,0.6,R10,20,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,D|al,24,21,R00,0.423,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,D|ar,24,23,R00,0.564,R00,12,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,D|y,24,21,R00,0.423,R02,92,CONTEXTUAL_ROLE_SIGNAL,False,False,False,False
broad_shape,ED|NONE,24,19,R00,0.397,H08,24,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,ED|aiin,24,19,R00,0.397,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,ED|ain,24,19,R00,0.397,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,ED|al,24,19,R00,0.397,R09,13,LOW_POWER_OR_UNSTABLE,False,False,False,False
broad_shape,EG|ain,24,14,R00,0.57,R00,10,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,EG|y,24,14,R00,0.57,R06,40,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,False,True
broad_shape,EOD|NONE,24,20,R00,0.473,R00,11,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,EOL|y,24,4,R00,0.747,R00,14,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,EOX|NONE,24,20,R00,0.473,R00,19,CONTEXTUAL_ROLE_SIGNAL,False,False,True,False
broad_shape,EO|NONE,24,13,R00,0.661,R00,25,CONTEXTUAL_ROLE_SIGNAL,False,False,True,True
broad_shape,EO|dy,24,17,R00,0.576,R00,59,LOW_POWER_OR_UNSTABLE,False,False,True,True
broad_shape,EXGX|y,24,14,R00,0.57,R00,25,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
broad_shape,EX|NONE,24,13,R00,0.661,R00,31,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,False,True,True,True
