tier,lens,role_unit_key,dominant_role,occurrences,distinct_lines,distinct_token_types,status_standard,dominant_role_share,stratified_role_purity,metadata_concentration_risk_max_share,top_tokens
low_reliability_or_unlikely,conservative_morphology,teol|dy|GEOL,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,yteoldy
low_reliability_or_unlikely,conservative_morphology,teos|NONE|GEOX,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,yteos
low_reliability_or_unlikely,conservative_morphology,teo|NONE|GEO,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,teo
low_reliability_or_unlikely,conservative_morphology,teo|or|GEO,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,yteoor
low_reliability_or_unlikely,conservative_morphology,te|al|GE,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,yteal
low_reliability_or_unlikely,conservative_morphology,te|eedy|GE,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,teeedy
low_reliability_or_unlikely,conservative_morphology,te|eey|GE,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,yteeey
low_reliability_or_unlikely,conservative_morphology,te|or|GE,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,yteor
low_reliability_or_unlikely,conservative_morphology,toai|l|GOE,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ytoail
low_reliability_or_unlikely,conservative_morphology,toch|ey|GOB,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tochey
low_reliability_or_unlikely,conservative_morphology,tockh|y|GOXGX,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tockhy
low_reliability_or_unlikely,conservative_morphology,todaii|r|GODOI,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ytodaiir
low_reliability_or_unlikely,conservative_morphology,todaraiil|y|GODOLOIL,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,todaraiily
low_reliability_or_unlikely,conservative_morphology,tode|eey|GODE,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,todeeey
low_reliability_or_unlikely,conservative_morphology,tod|ain|GOD,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,todain
low_reliability_or_unlikely,conservative_morphology,toealchs|NONE|GOEOLBX,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,toealchs
low_reliability_or_unlikely,conservative_morphology,toeeedch|y|GOEDB,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,toeeedchy
low_reliability_or_unlikely,conservative_morphology,toeopch|ey|GOEOGB,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ytoeopchey
low_reliability_or_unlikely,conservative_morphology,toi|iin|GOE,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ytoiiin
low_reliability_or_unlikely,conservative_morphology,tok|ar|GOG,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ytokar
low_reliability_or_unlikely,conservative_morphology,tok|y|GOG,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,toky
low_reliability_or_unlikely,conservative_morphology,tolai|r|GOLOE,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tolair
low_reliability_or_unlikely,conservative_morphology,tolchd|NONE|GOLBD,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tolchd
low_reliability_or_unlikely,conservative_morphology,tolk|ey|GOLG,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tolkey
low_reliability_or_unlikely,conservative_morphology,tolsas|y|GOLXOX,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tolsasy
low_reliability_or_unlikely,conservative_morphology,tols|NONE|GOLX,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chtols
low_reliability_or_unlikely,conservative_morphology,tol|dy|GOL,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ytoldy
low_reliability_or_unlikely,conservative_morphology,tol|ol|GOL,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tolol
low_reliability_or_unlikely,conservative_morphology,torch|y|GOLB,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,torchy
low_reliability_or_unlikely,conservative_morphology,torolshs|dy|GOLOLBX,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,torolshsdy
low_reliability_or_unlikely,conservative_morphology,torsh|or|GOLB,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,torshor
low_reliability_or_unlikely,conservative_morphology,tor|ol|GOL,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chtorol
low_reliability_or_unlikely,conservative_morphology,tosheo|NONE|GOBEO,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tosheo
low_reliability_or_unlikely,conservative_morphology,tosh|y|GOB,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,toshy
low_reliability_or_unlikely,conservative_morphology,tos|NONE|GOX,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tos
low_reliability_or_unlikely,conservative_morphology,to|aiin|GO,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ytoaiin
low_reliability_or_unlikely,conservative_morphology,to|ar|GO,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ytoar
low_reliability_or_unlikely,conservative_morphology,to|iin|GO,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,toiin
low_reliability_or_unlikely,conservative_morphology,tshda|NONE|GBDO,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tshda
low_reliability_or_unlikely,conservative_morphology,tshedk|y|GBEDG,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tshedky
low_reliability_or_unlikely,conservative_morphology,tshed|al|GBED,R09,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tshedal
low_reliability_or_unlikely,conservative_morphology,tshed|ar|GBED,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tshedar
low_reliability_or_unlikely,conservative_morphology,tshee|or|GBE,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tsheeor
low_reliability_or_unlikely,conservative_morphology,tshod|NONE|GBOD,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tshod
low_reliability_or_unlikely,conservative_morphology,tshol|dy|GBOL,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tsholdy
low_reliability_or_unlikely,conservative_morphology,tshol|ol|GBOL,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tsholol
low_reliability_or_unlikely,conservative_morphology,tshs|ey|GBX,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oltshsey
low_reliability_or_unlikely,conservative_morphology,tsh|ar|GB,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chtshar
low_reliability_or_unlikely,conservative_morphology,tsh|edy|GB,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tshedy
low_reliability_or_unlikely,conservative_morphology,tsh|ey|GB,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tshey
low_reliability_or_unlikely,conservative_morphology,tsh|or|GB,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tshor
low_reliability_or_unlikely,conservative_morphology,tsh|y|GB,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ytshy
low_reliability_or_unlikely,conservative_morphology,tych|y|GYB,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ytychy
low_reliability_or_unlikely,conservative_morphology,tydlo|NONE|GYDLO,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tydlo
low_reliability_or_unlikely,conservative_morphology,tyk|y|GYG,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,tyky
low_reliability_or_unlikely,conservative_morphology,ty|dy|GY,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ytydy
low_reliability_or_unlikely,conservative_morphology,t|dy|G,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,ytdy
low_reliability_or_unlikely,conservative_morphology,v|or|X,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,vor
low_reliability_or_unlikely,conservative_morphology,x|ar|X,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,dxar
low_reliability_or_unlikely,conservative_morphology,yaii|r|YOI,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,syaiir
low_reliability_or_unlikely,conservative_morphology,ydar|y|YDOL,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otydary
low_reliability_or_unlikely,conservative_morphology,yda|NONE|YDO,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otyda
low_reliability_or_unlikely,conservative_morphology,ydch|y|YDB,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oydchy
low_reliability_or_unlikely,conservative_morphology,ydd|or|YD,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,okyddor
low_reliability_or_unlikely,conservative_morphology,ydg|NONE|YDX,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otydg
low_reliability_or_unlikely,conservative_morphology,yd|NONE|YD,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,okyd
low_reliability_or_unlikely,conservative_morphology,yeesh|y|YEB,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,okyeeshy
low_reliability_or_unlikely,conservative_morphology,yg|y|YX,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oygy
low_reliability_or_unlikely,conservative_morphology,ykara|n|YGOLO,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,dykaran
low_reliability_or_unlikely,conservative_morphology,ykchs|NONE|YGBX,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otykchs
low_reliability_or_unlikely,conservative_morphology,ykch|al|YGB,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,dykchal
low_reliability_or_unlikely,conservative_morphology,ykch|or|YGB,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oykchor
low_reliability_or_unlikely,conservative_morphology,ykos|NONE|YGOX,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,sykos
low_reliability_or_unlikely,conservative_morphology,yksh|y|YGB,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,dykshy
low_reliability_or_unlikely,conservative_morphology,yk|NONE|YG,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,yk
low_reliability_or_unlikely,conservative_morphology,yk|ain|YG,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,dykain
low_reliability_or_unlikely,conservative_morphology,yk|eedy|YG,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,dykeedy
low_reliability_or_unlikely,conservative_morphology,yk|eey|YG,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oykeey
low_reliability_or_unlikely,conservative_morphology,yk|ey|YG,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chykey
low_reliability_or_unlikely,conservative_morphology,yk|ol|YG,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,shykol
low_reliability_or_unlikely,conservative_morphology,yld|dy|YLD,H11,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qokylddy
low_reliability_or_unlikely,conservative_morphology,yl|or|YL,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otylor
low_reliability_or_unlikely,conservative_morphology,yotyds|NONE|YOGYDX,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,dyotyds
low_reliability_or_unlikely,conservative_morphology,yo|eey|YO,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qyoeey
low_reliability_or_unlikely,conservative_morphology,ypcha|m|YGBO,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chypcham
low_reliability_or_unlikely,conservative_morphology,ypch|y|YGB,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,dypchy
low_reliability_or_unlikely,conservative_morphology,ys|NONE|YX,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,otys
low_reliability_or_unlikely,conservative_morphology,ytch|edy|YGB,H10,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,qokytchedy
low_reliability_or_unlikely,conservative_morphology,ytolg|NONE|YGOLX,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,dytolg
low_reliability_or_unlikely,conservative_morphology,ytos|NONE|YGOX,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,chytos
low_reliability_or_unlikely,conservative_morphology,ytsh|edy|YGB,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,dytshedy
low_reliability_or_unlikely,conservative_morphology,ytsh|y|YGB,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,dytshy
low_reliability_or_unlikely,conservative_morphology,yt|NONE|YG,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,yt
low_reliability_or_unlikely,conservative_morphology,yt|aiin|YG,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,okytaiin
low_reliability_or_unlikely,conservative_morphology,yt|ain|YG,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,dytain
low_reliability_or_unlikely,conservative_morphology,yt|edy|YG,R06,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,dytedy
low_reliability_or_unlikely,conservative_morphology,yt|eedy|YG,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oyteedy
low_reliability_or_unlikely,conservative_morphology,yt|eey|YG,R00,1,1,1,LOW_POWER_OR_UNSTABLE,1.0,1.0,1.0,oyteey
low_reliability_or_unlikely,broad_shape,O|l,R07,506,353,25,LOW_POWER_OR_UNSTABLE,0.306,0.47,0.921,"chol, ol, dal, qokal, okal, al"
low_reliability_or_unlikely,broad_shape,O|r,R06,396,299,26,LOW_POWER_OR_UNSTABLE,0.523,0.566,0.841,"ar, dar, chor, or, qokar, okar"
low_reliability_or_unlikely,broad_shape,O|iin,R10,391,305,20,LOW_POWER_OR_UNSTABLE,0.529,0.555,0.928,"daiin, aiin, qokaiin, okaiin, saiin, otaiin"
low_reliability_or_unlikely,broad_shape,E|dy,R06,367,232,8,LOW_POWER_OR_UNSTABLE,0.262,0.365,0.997,"shedy, chedy, qokedy, okedy, otedy, qotedy"
low_reliability_or_unlikely,broad_shape,O|in,R06,227,179,14,LOW_POWER_OR_UNSTABLE,0.366,0.454,0.947,"qokain, dain, okain, otain, sain, qotain"
low_reliability_or_unlikely,broad_shape,E|edy,H01,203,153,9,LOW_POWER_OR_UNSTABLE,0.542,0.581,0.98,"qokeedy, okeedy, qoteedy, sheedy, oteedy, cheedy"
low_reliability_or_unlikely,broad_shape,E|ey,R06,195,159,10,LOW_POWER_OR_UNSTABLE,0.477,0.564,0.897,"qokeey, okeey, sheey, cheey, oteey, qoteey"
low_reliability_or_unlikely,broad_shape,E|y,R06,156,137,8,LOW_POWER_OR_UNSTABLE,0.654,0.667,0.929,"chey, shey, qokey, okey, otey, qotey"
low_reliability_or_unlikely,broad_shape,G|y,H01,127,115,14,LOW_POWER_OR_UNSTABLE,0.465,0.63,0.85,"qoky, oky, qoty, oty, chky, olky"
low_reliability_or_unlikely,broad_shape,XGX|y,R00,122,110,17,LOW_POWER_OR_UNSTABLE,0.541,0.598,0.943,"chckhy, chcthy, cthy, shckhy, ckhy, ockhy"
low_reliability_or_unlikely,broad_shape,D|y,R02,92,86,10,CONTEXTUAL_ROLE_SIGNAL,0.62,0.707,0.848,"dy, chdy, shdy, ody, oldy, otdy"
low_reliability_or_unlikely,broad_shape,OL|y,R00,86,82,29,CONTEXTUAL_ROLE_SIGNAL,0.651,0.744,0.419,"dary, otaly, okary, okaly, daly, ary"
low_reliability_or_unlikely,broad_shape,E|ol,R00,78,70,14,LOW_POWER_OR_UNSTABLE,0.41,0.628,0.872,"cheol, sheol, qokeol, okeol, sheeol, okeeol"
low_reliability_or_unlikely,broad_shape,O|m,R06,73,70,19,LOW_POWER_OR_UNSTABLE,0.63,0.644,0.836,"dam, am, otam, qokam, okam, oram"
low_reliability_or_unlikely,broad_shape,B|y,R00,73,68,17,LOW_POWER_OR_UNSTABLE,0.562,0.63,0.849,"chy, qotchy, qokchy, okchy, otchy, olchy"
low_reliability_or_unlikely,broad_shape,B|ey,R00,63,61,20,LOW_POWER_OR_UNSTABLE,0.492,0.54,0.921,"qokchey, olchey, okchey, dchey, otchey, orchey"
low_reliability_or_unlikely,broad_shape,B|edy,R00,61,57,16,LOW_POWER_OR_UNSTABLE,0.508,0.59,1.0,"dshedy, olchedy, qotchedy, otchedy, olshedy, qokchedy"
low_reliability_or_unlikely,broad_shape,EO|dy,R00,59,49,13,LOW_POWER_OR_UNSTABLE,0.576,0.678,0.712,"cheody, okeody, sheody, qokeody, oteody, qokeeody"
low_reliability_or_unlikely,broad_shape,B|dy,R00,50,45,13,LOW_POWER_OR_UNSTABLE,0.5,0.68,0.86,"qokchdy, otchdy, okchdy, dchdy, dshdy, olshdy"
low_reliability_or_unlikely,broad_shape,G|aiin,R06,44,43,12,CONTEXTUAL_ROLE_SIGNAL,0.727,0.727,0.909,"ykaiin, kaiin, taiin, olkaiin, ytaiin, chkaiin"
low_reliability_or_unlikely,broad_shape,GB|edy,R00,42,40,19,LOW_POWER_OR_UNSTABLE,0.476,0.667,1.0,"pchedy, opchedy, tchedy, kshedy, kchedy, qopshedy"
low_reliability_or_unlikely,broad_shape,EG|y,R06,40,39,12,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,0.75,0.825,0.875,"cheky, sheky, sheeky, chety, sheety, cheeky"
low_reliability_or_unlikely,broad_shape,G|ar,R06,40,37,10,CONTEXTUAL_ROLE_SIGNAL,0.625,0.825,0.8,"kar, ykar, olkar, opar, tar, ytar"
low_reliability_or_unlikely,broad_shape,GB|y,R06,39,31,18,CONTEXTUAL_ROLE_SIGNAL,0.718,0.872,0.795,"kchy, ykchy, ytchy, tchy, opchy, ykshy"
low_reliability_or_unlikely,broad_shape,OE|r,R06,39,37,7,CONTEXTUAL_ROLE_SIGNAL,0.462,0.744,0.795,"dair, sair, air, qokair, okair, otair"
low_reliability_or_unlikely,broad_shape,E|or,R00,38,37,11,LOW_POWER_OR_UNSTABLE,0.632,0.684,0.921,"cheor, sheor, okeor, cheeor, oteeor, sheeor"
low_reliability_or_unlikely,broad_shape,G|edy,R00,37,33,7,LOW_POWER_OR_UNSTABLE,0.568,0.649,1.0,"tedy, ykedy, olkedy, kedy, ytedy, chkedy"
low_reliability_or_unlikely,broad_shape,XGX|ey,R00,37,36,11,LOW_POWER_OR_UNSTABLE,0.459,0.595,0.973,"cthey, qockhey, chckhey, ckhey, cphey, ockhey"
low_reliability_or_unlikely,broad_shape,G|eedy,R00,35,34,7,CONTEXTUAL_ROLE_SIGNAL,0.714,0.714,0.914,"olkeedy, keedy, yteedy, ykeedy, teedy, chkeedy"
low_reliability_or_unlikely,broad_shape,OL|dy,R00,34,34,14,LOW_POWER_OR_UNSTABLE,0.5,0.676,0.559,"okaldy, daldy, otaldy, qokaldy, okoldy, choldy"
low_reliability_or_unlikely,broad_shape,E|ar,R00,32,30,12,LOW_POWER_OR_UNSTABLE,0.688,0.688,0.844,"chear, shear, okear, qokear, qokeear, oeear"
low_reliability_or_unlikely,broad_shape,EX|NONE,R00,31,31,16,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,0.774,0.903,0.871,"ches, oeees, chees, okees, eees, qokees"
low_reliability_or_unlikely,broad_shape,L|y,R06,31,31,7,CONTEXTUAL_ROLE_SIGNAL,0.516,0.742,0.774,"oly, ory, ly, otly, ry, dly"
low_reliability_or_unlikely,broad_shape,GB|ey,R06,30,28,13,CONTEXTUAL_ROLE_SIGNAL,0.6,0.767,0.7,"opchey, kchey, ytchey, tchey, ykchey, ypchey"
low_reliability_or_unlikely,broad_shape,G|eey,R06,30,29,8,CONTEXTUAL_ROLE_SIGNAL,0.6,0.7,0.933,"olkeey, yteey, ykeey, keey, chkeey, teey"
low_reliability_or_unlikely,broad_shape,XGX|ol,R07,30,29,8,CONTEXTUAL_ROLE_SIGNAL,0.6,0.733,0.967,"cthol, cphol, ckhol, chckhol, cfhol, ockhol"
low_reliability_or_unlikely,broad_shape,B|or,R06,28,28,10,LOW_POWER_OR_UNSTABLE,0.5,0.679,0.857,"dchor, ychor, okchor, ochor, dshor, otchor"
low_reliability_or_unlikely,broad_shape,L|NONE,R06,27,27,2,CONTEXTUAL_ROLE_SIGNAL,0.556,0.815,0.704,"l, r"
low_reliability_or_unlikely,broad_shape,Y|NONE,R06,25,25,1,CONTEXTUAL_ROLE_SIGNAL,1.0,1.0,0.6,y
low_reliability_or_unlikely,broad_shape,LB|ey,R00,25,24,5,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,0.8,0.88,1.0,"lshey, lchey, qolchey, rchey, llchey"
low_reliability_or_unlikely,broad_shape,GEO|dy,R00,25,24,9,CONTEXTUAL_ROLE_SIGNAL,0.68,0.92,0.52,"ykeeody, ykeody, keody, yteody, teody, yteeody"
low_reliability_or_unlikely,broad_shape,BO|NONE,R00,25,24,10,LOW_POWER_OR_UNSTABLE,0.64,0.68,0.92,"cho, dcho, qokcho, dsho, ycho, otcho"
low_reliability_or_unlikely,broad_shape,EO|NONE,R00,25,24,9,CONTEXTUAL_ROLE_SIGNAL,0.52,0.72,0.88,"sheo, cheo, cheeo, qokeeo, okeeo, qokeo"
low_reliability_or_unlikely,broad_shape,ED|NONE,H08,24,23,10,LOW_POWER_OR_UNSTABLE,0.333,0.583,0.917,"shed, qokeed, oteed, ched, qoked, qoted"
low_reliability_or_unlikely,broad_shape,OLO|m,R00,23,23,14,CONTEXTUAL_ROLE_SIGNAL,0.696,0.87,0.391,"otalam, alam, arom, okaram, otoram, dalam"
low_reliability_or_unlikely,broad_shape,G|ain,R06,23,22,11,LOW_POWER_OR_UNSTABLE,0.652,0.696,0.957,"kain, olkain, ytain, tain, chtain, yfain"
low_reliability_or_unlikely,broad_shape,B|ol,R06,22,22,9,LOW_POWER_OR_UNSTABLE,0.455,0.591,0.864,"ychol, otchol, dchol, okchol, qotchol, ochol"
low_reliability_or_unlikely,broad_shape,B|eey,R06,21,21,13,LOW_POWER_OR_UNSTABLE,0.524,0.667,0.905,"ycheey, olcheey, dsheey, dcheey, orcheey, osheey"
low_reliability_or_unlikely,broad_shape,OL|al,R00,21,21,13,CONTEXTUAL_ROLE_SIGNAL,0.476,0.857,0.476,"aral, saral, otaral, dalal, cholal, solal"
low_reliability_or_unlikely,broad_shape,G|ol,R06,20,20,10,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,0.8,0.9,0.8,"kol, tol, ykol, chtol, chkol, shtol"
low_reliability_or_unlikely,broad_shape,GB|or,R06,20,19,11,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,0.75,0.8,0.85,"tchor, kchor, opchor, ytchor, shkchor, chtchor"
low_reliability_or_unlikely,broad_shape,LG|eedy,R00,20,20,4,CONTEXTUAL_ROLE_SIGNAL,0.7,0.95,1.0,"lkeedy, qolkeedy, lteedy, qolteedy"
low_reliability_or_unlikely,broad_shape,D|aiin,R10,20,19,5,CONTEXTUAL_ROLE_SIGNAL,0.6,0.7,0.85,"odaiin, ydaiin, qodaiin, oldaiin, chdaiin"
low_reliability_or_unlikely,broad_shape,GE|ol,R06,19,19,8,STABLE_BUT_LOCAL_OR_THRESHOLD_SENSITIVE,0.895,0.947,0.789,"keol, teol, olkeol, ykeol, ykeeol, yteol"
low_reliability_or_unlikely,broad_shape,GB|ol,R06,19,19,9,CONTEXTUAL_ROLE_SIGNAL,0.737,0.842,0.842,"ykchol, ytchol, tshol, pshol, kchol, tchol"
low_reliability_or_unlikely,broad_shape,EOX|NONE,R00,19,18,11,CONTEXTUAL_ROLE_SIGNAL,0.684,0.789,0.632,"cheos, okeos, oteos, okeeos, ios, qokeeos"
low_reliability_or_unlikely,broad_shape,XGX|or,R04,18,18,4,CONTEXTUAL_ROLE_SIGNAL,0.722,0.778,0.944,"cthor, ckhor, chckhor, chcthor"
low_reliability_or_unlikely,broad_shape,L|aiin,R00,17,17,5,CONTEXTUAL_ROLE_SIGNAL,0.882,0.941,0.941,"raiin, laiin, qolaiin, dlaiin, rlaiin"
low_reliability_or_unlikely,broad_shape,G|or,R06,17,17,7,CONTEXTUAL_ROLE_SIGNAL,0.824,0.941,0.824,"tor, ykor, kor, ytor, chkor, opor"
low_reliability_or_unlikely,broad_shape,OLB|edy,R00,17,16,10,CONTEXTUAL_ROLE_SIGNAL,0.824,0.882,0.941,"solchedy, dalshedy, darchedy, salchedy, okalchedy, dolchedy"
low_reliability_or_unlikely,broad_shape,GB|dy,R00,17,16,10,CONTEXTUAL_ROLE_SIGNAL,0.706,0.765,0.882,"opchdy, ykchdy, qopchdy, tchdy, pshdy, ofchdy"
low_reliability_or_unlikely,broad_shape,E|al,R00,17,17,5,CONTEXTUAL_ROLE_SIGNAL,0.647,0.706,0.941,"cheal, sheal, okeal, cheeal, qokeeal"
low_reliability_or_unlikely,broad_shape,OD|aiin,R00,17,16,6,LOW_POWER_OR_UNSTABLE,0.588,0.588,0.941,"chodaiin, shodaiin, sodaiin, yodaiin, dodaiin, qotodaiin"
low_reliability_or_unlikely,broad_shape,O|n,R00,17,15,9,CONTEXTUAL_ROLE_SIGNAL,0.353,0.824,0.706,"dan, qokan, shan, chan, an, on"
low_reliability_or_unlikely,broad_shape,GOL|y,R06,16,16,13,CONTEXTUAL_ROLE_SIGNAL,0.688,0.812,0.5,"ykaly, kary, ykoly, fary, poaly, chtaly"
low_reliability_or_unlikely,broad_shape,E|eey,R00,16,16,8,LOW_POWER_OR_UNSTABLE,0.625,0.688,0.938,"qokeeey, qeeey, okeeey, oreeey, oeeey, eeey"
low_reliability_or_unlikely,broad_shape,OLOL|y,R00,16,16,14,CONTEXTUAL_ROLE_SIGNAL,0.562,0.75,0.5,"aloly, dalary, okorory, chololy, araly, otalaly"
low_reliability_or_unlikely,broad_shape,G|al,R06,15,15,8,LOW_POWER_OR_UNSTABLE,0.667,0.667,0.667,"kal, chkal, ykal, ytal, ypal, opal"
