loc,folio,line_order,token_position,token,role,module,status,meta_I,meta_L,meta_H,line_marker_family,stratum_I_L_H_marker,semantic_function,pass20_tier,frame_prefix,morph_body,terminal_class,shape_body,shape_remainder,gallows_signature,has_gallows,conservative_family_key,broad_shape_family_key,stolfi_signature_key,full_terminal_class,full_body_shape,surface_token_key,line_len,rel_pos,pos_bin,line_len_bin,prev_token,next_token,prev_terminal_class,next_terminal_class,prev_shape_remainder,next_shape_remainder,prev_frame_prefix,next_frame_prefix,prev_broad_shape_family_key,next_broad_shape_family_key,prev_stolfi_signature_key,next_stolfi_signature_key,prev_conservative_family_key,next_conservative_family_key
"f19r.2,+P0",f19r,439,10,cho,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,cho,NONE,BO,BO,NONE,0,cho|NONE|BO,BO|NONE,NG|S_BO|T_NONE,NONE,BO,cho,10,1.0,last,long,dyty,EOL,y,EOL,YGY,EOL,d,EOL,YG|y,EOL,G_t|S_YGY|T_y,EOL,yt|y|YG,EOL
"f19r.3,+P0",f19r,440,1,oscheor,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,o,sche,or,XBE,XBEOL,NONE,0,sche|or|XBE,XBE|or,NG|S_XBEOL|T_or,or,OXBE,oscheor,6,0.16666666666666666,first,medium,BOL,shy,BOL,y,BOL,XY,BOL,s,BOL,X|y,BOL,NG|S_XY|T_y,BOL,h|y|X
"f19r.3,+P0",f19r,440,2,shy,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,s,h,y,X,XY,NONE,0,h|y|X,X|y,NG|S_XY|T_y,y,B,shy,6,0.3333333333333333,second,medium,oscheor,tdaiin,or,aiin,XBEOL,GDOIL,o,NONE,XBE|or,GD|aiin,NG|S_XBEOL|T_or,G_t|S_GDOIL|T_aiin,sche|or|XBE,td|aiin|GD
"f19r.3,+P0",f19r,440,3,tdaiin,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,td,aiin,GD,GDOIL,t,1,td|aiin|GD,GD|aiin,G_t|S_GDOIL|T_aiin,aiin,GD,tdaiin,6,0.5,middle,medium,shy,chol,y,l,XY,OL,s,ch,X|y,O|l,NG|S_XY|T_y,NG|S_OL|T_l,h|y|X,o|l|O
"f19r.3,+P0",f19r,440,4,chol,R07,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,l,O,OL,NONE,0,o|l|O,O|l,NG|S_OL|T_l,ol,B,chol,6,0.6666666666666666,late,medium,tdaiin,dor,aiin,r,GDOIL,OL,NONE,d,GD|aiin,O|r,G_t|S_GDOIL|T_aiin,NG|S_OL|T_r,td|aiin|GD,o|r|O
"f19r.3,+P0",f19r,440,5,dor,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,o,r,O,OL,NONE,0,o|r|O,O|r,NG|S_OL|T_r,or,D,dor,6,0.8333333333333334,penult,medium,chol,yky,l,y,OL,GY,ch,y,O|l,G|y,NG|S_OL|T_l,G_k|S_GY|T_y,o|l|O,k|y|G
"f19r.3,+P0",f19r,440,6,yky,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,y,k,y,G,GY,k,1,k|y|G,G|y,G_k|S_GY|T_y,y,YG,yky,6,1.0,last,medium,dor,EOL,r,EOL,OL,EOL,d,EOL,O|r,EOL,NG|S_OL|T_r,EOL,o|r|O,EOL
"f19r.6,+P0",f19r,443,1,yshor,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,y,sh,or,B,BOL,NONE,0,sh|or|B,B|or,NG|S_BOL|T_or,or,YB,yshor,5,0.2,first,medium,BOL,shy,BOL,y,BOL,XY,BOL,s,BOL,X|y,BOL,NG|S_XY|T_y,BOL,h|y|X
"f19r.6,+P0",f19r,443,2,shy,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,s,h,y,X,XY,NONE,0,h|y|X,X|y,NG|S_XY|T_y,y,B,shy,5,0.4,second,medium,yshor,daiin,or,iin,BOL,OIL,y,d,B|or,O|iin,NG|S_BOL|T_or,NG|S_OIL|T_iin,sh|or|B,a|iin|O
"f19r.6,+P0",f19r,443,3,daiin,R10,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,aiin,D,daiin,5,0.6,middle,medium,shy,otytchy,y,y,XY,YGBY,s,ot,X|y,YGB|y,NG|S_XY|T_y,G_tt|S_YGBY|T_y,h|y|X,ytch|y|YGB
"f19r.6,+P0",f19r,443,4,otytchy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ot,ytch,y,YGB,YGBY,tt,1,ytch|y|YGB,YGB|y,G_tt|S_YGBY|T_y,y,OGYGB,otytchy,5,0.8,penult,medium,daiin,daiin,iin,iin,OIL,OIL,d,d,O|iin,O|iin,NG|S_OIL|T_iin,NG|S_OIL|T_iin,a|iin|O,a|iin|O
"f19r.6,+P0",f19r,443,5,daiin,R10,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,aiin,D,daiin,5,1.0,last,medium,otytchy,EOL,y,EOL,YGBY,EOL,ot,EOL,YGB|y,EOL,G_tt|S_YGBY|T_y,EOL,ytch|y|YGB,EOL
"f19v.1,@P0",f19v,451,1,pochaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,poch,aiin,GOB,GOBOIL,p,1,poch|aiin|GOB,GOB|aiin,G_p|S_GOBOIL|T_aiin,aiin,GOB,pochaiin,5,0.2,first,medium,BOL,cthor,BOL,or,BOL,XGXOL,BOL,NONE,BOL,XGX|or,BOL,G_t|S_XGXOL|T_or,BOL,cth|or|XGX
"f19v.1,@P0",f19v,451,2,cthor,R04,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,cth,or,XGX,XGXOL,t,1,cth|or|XGX,XGX|or,G_t|S_XGXOL|T_or,or,XGX,cthor,5,0.4,second,medium,pochaiin,chpcheos,aiin,NONE,GOBOIL,GBEOX,NONE,ch,GOB|aiin,GBEOX|NONE,G_p|S_GOBOIL|T_aiin,G_p|S_GBEOX|T_NONE,poch|aiin|GOB,pcheos|NONE|GBEOX
"f19v.1,@P0",f19v,451,3,chpcheos,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,pcheos,NONE,GBEOX,GBEOX,p,1,pcheos|NONE|GBEOX,GBEOX|NONE,G_p|S_GBEOX|T_NONE,NONE,BGBEOX,chpcheos,5,0.6,middle,medium,cthor,opchey,or,ey,XGXOL,GBEY,NONE,o,XGX|or,GB|ey,G_t|S_XGXOL|T_or,G_p|S_GBEY|T_ey,cth|or|XGX,pch|ey|GB
"f19v.1,@P0",f19v,451,4,opchey,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,pch,ey,GB,GBEY,p,1,pch|ey|GB,GB|ey,G_p|S_GBEY|T_ey,ey,OGB,opchey,5,0.8,penult,medium,chpcheos,pykchy,NONE,y,GBEOX,GYGBY,ch,NONE,GBEOX|NONE,GYGB|y,G_p|S_GBEOX|T_NONE,G_pk|S_GYGBY|T_y,pcheos|NONE|GBEOX,pykch|y|GYGB
"f19v.1,@P0",f19v,451,5,pykchy,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_start,H|A|1|paragraph_start,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,pykch,y,GYGB,GYGBY,pk,1,pykch|y|GYGB,GYGB|y,G_pk|S_GYGBY|T_y,y,GYGB,pykchy,5,1.0,last,medium,opchey,EOL,ey,EOL,GBEY,EOL,o,EOL,GB|ey,EOL,G_p|S_GBEY|T_ey,EOL,pch|ey|GB,EOL
"f19v.11,+P0",f19v,461,1,qotol,H13,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qot,o,l,O,OL,t,1,o|l|O,O|l,G_t|S_OL|T_l,ol,QOG,qotol,6,0.16666666666666666,first,medium,BOL,dr,BOL,r,BOL,DL,BOL,NONE,BOL,D|r,BOL,NG|S_DL|T_r,BOL,d|r|D
"f19v.11,+P0",f19v,461,2,dr,R06,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,d,r,D,DL,NONE,0,d|r|D,D|r,NG|S_DL|T_r,r,D,dr,6,0.3333333333333333,second,medium,qotol,okchor,l,or,OL,BOL,qot,ok,O|l,B|or,G_t|S_OL|T_l,G_k|S_BOL|T_or,o|l|O,ch|or|B
"f19v.11,+P0",f19v,461,3,okchor,R00,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,ch,or,B,BOL,k,1,ch|or|B,B|or,G_k|S_BOL|T_or,or,OGB,okchor,6,0.5,middle,medium,dr,daiin,r,iin,DL,OIL,NONE,d,D|r,O|iin,NG|S_DL|T_r,NG|S_OIL|T_iin,d|r|D,a|iin|O
"f19v.11,+P0",f19v,461,4,daiin,R10,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,aiin,D,daiin,6,0.6666666666666666,late,medium,okchor,cthor,or,or,BOL,XGXOL,ok,NONE,B|or,XGX|or,G_k|S_BOL|T_or,G_t|S_XGXOL|T_or,ch|or|B,cth|or|XGX
"f19v.11,+P0",f19v,461,5,cthor,R04,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,cth,or,XGX,XGXOL,t,1,cth|or|XGX,XGX|or,G_t|S_XGXOL|T_or,or,XGX,cthor,6,0.8333333333333334,penult,medium,daiin,otam,iin,m,OIL,OL,d,ot,O|iin,O|m,NG|S_OIL|T_iin,G_t|S_OL|T_m,a|iin|O,a|m|O
"f19v.11,+P0",f19v,461,6,otam,R06,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ot,a,m,O,OL,t,1,a|m|O,O|m,G_t|S_OL|T_m,m,OGO,otam,6,1.0,last,medium,cthor,EOL,or,EOL,XGXOL,EOL,NONE,EOL,XGX|or,EOL,G_t|S_XGXOL|T_or,EOL,cth|or|XGX,EOL
"f19v.14,+Pr",f19v,464,1,otcholcheaiin,R07,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ot,cholche,aiin,BOLBE,BOLBEOIL,t,1,cholche|aiin|BOLBE,BOLBE|aiin,G_t|S_BOLBEOIL|T_aiin,aiin,OGBOLBE,otcholcheaiin,2,0.5,first,short,BOL,cthol,BOL,ol,BOL,XGXOL,BOL,NONE,BOL,XGX|ol,BOL,G_t|S_XGXOL|T_ol,BOL,cth|ol|XGX
"f19v.14,+Pr",f19v,464,2,cthol,R07,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,cth,ol,XGX,XGXOL,t,1,cth|ol|XGX,XGX|ol,G_t|S_XGXOL|T_ol,ol,XGX,cthol,2,1.0,second,short,otcholcheaiin,EOL,aiin,EOL,BOLBEOIL,EOL,ot,EOL,BOLBE|aiin,EOL,G_t|S_BOLBEOIL|T_aiin,EOL,cholche|aiin|BOLBE,EOL
"f19v.6,+P0",f19v,456,1,ychoy,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,y,cho,y,BO,BOY,NONE,0,cho|y|BO,BO|y,NG|S_BOY|T_y,y,YBO,ychoy,5,0.2,first,medium,BOL,kchor,BOL,or,BOL,GBOL,BOL,NONE,BOL,GB|or,BOL,G_k|S_GBOL|T_or,BOL,kch|or|GB
"f19v.6,+P0",f19v,456,2,kchor,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,kch,or,GB,GBOL,k,1,kch|or|GB,GB|or,G_k|S_GBOL|T_or,or,GB,kchor,5,0.4,second,medium,ychoy,cthol,y,ol,BOY,XGXOL,y,NONE,BO|y,XGX|ol,NG|S_BOY|T_y,G_t|S_XGXOL|T_ol,cho|y|BO,cth|ol|XGX
"f19v.6,+P0",f19v,456,3,cthol,R07,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,cth,ol,XGX,XGXOL,t,1,cth|ol|XGX,XGX|ol,G_t|S_XGXOL|T_ol,ol,XGX,cthol,5,0.6,middle,medium,kchor,chocthy,or,y,GBOL,OXGXY,NONE,ch,GB|or,OXGX|y,G_k|S_GBOL|T_or,G_t|S_OXGXY|T_y,kch|or|GB,octh|y|OXGX
"f19v.6,+P0",f19v,456,4,chocthy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,octh,y,OXGX,OXGXY,t,1,octh|y|OXGX,OXGX|y,G_t|S_OXGXY|T_y,y,BOXGX,chocthy,5,0.8,penult,medium,cthol,s,ol,NONE,XGXOL,X,NONE,NONE,XGX|ol,X|NONE,G_t|S_XGXOL|T_ol,NG|S_X|T_NONE,cth|ol|XGX,s|NONE|X
"f19v.6,+P0",f19v,456,5,s,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,s,NONE,X,X,NONE,0,s|NONE|X,X|NONE,NG|S_X|T_NONE,NONE,X,s,5,1.0,last,medium,chocthy,EOL,y,EOL,OXGXY,EOL,ch,EOL,OXGX|y,EOL,G_t|S_OXGXY|T_y,EOL,octh|y|OXGX,EOL
"f19v.7,+P0",f19v,457,1,ycho,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,y,cho,NONE,BO,BO,NONE,0,cho|NONE|BO,BO|NONE,NG|S_BO|T_NONE,NONE,YBO,ycho,3,0.3333333333333333,first,short,BOL,chaiin,BOL,iin,BOL,OIL,BOL,ch,BOL,O|iin,BOL,NG|S_OIL|T_iin,BOL,a|iin|O
"f19v.7,+P0",f19v,457,2,chaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,a,iin,O,OIL,NONE,0,a|iin|O,O|iin,NG|S_OIL|T_iin,aiin,B,chaiin,3,0.6666666666666666,second,short,ycho,cthor,NONE,or,BO,XGXOL,y,NONE,BO|NONE,XGX|or,NG|S_BO|T_NONE,G_t|S_XGXOL|T_or,cho|NONE|BO,cth|or|XGX
"f19v.7,+P0",f19v,457,3,cthor,R04,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,cth,or,XGX,XGXOL,t,1,cth|or|XGX,XGX|or,G_t|S_XGXOL|T_or,or,XGX,cthor,3,1.0,last,short,chaiin,EOL,iin,EOL,OIL,EOL,ch,EOL,O|iin,EOL,NG|S_OIL|T_iin,EOL,a|iin|O,EOL
"f19v.9,+P0",f19v,459,1,ychor,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,y,ch,or,B,BOL,NONE,0,ch|or|B,B|or,NG|S_BOL|T_or,or,YB,ychor,6,0.16666666666666666,first,medium,BOL,oky,BOL,y,BOL,GY,BOL,o,BOL,G|y,BOL,G_k|S_GY|T_y,BOL,k|y|G
"f19v.9,+P0",f19v,459,2,oky,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,k,y,G,GY,k,1,k|y|G,G|y,G_k|S_GY|T_y,y,OG,oky,6,0.3333333333333333,second,medium,ychor,chor,or,r,BOL,OL,y,ch,B|or,O|r,NG|S_BOL|T_or,NG|S_OL|T_r,ch|or|B,o|r|O
"f19v.9,+P0",f19v,459,3,chor,R11,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,o,r,O,OL,NONE,0,o|r|O,O|r,NG|S_OL|T_r,or,B,chor,6,0.5,middle,medium,oky,ytl,y,l,GY,GL,o,y,G|y,G|l,G_k|S_GY|T_y,G_t|S_GL|T_l,k|y|G,t|l|G
"f19v.9,+P0",f19v,459,4,ytl,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,y,t,l,G,GL,t,1,t|l|G,G|l,G_t|S_GL|T_l,l,YG,ytl,6,0.6666666666666666,late,medium,chor,chol,r,l,OL,OL,ch,ch,O|r,O|l,NG|S_OL|T_r,NG|S_OL|T_l,o|r|O,o|l|O
"f19v.9,+P0",f19v,459,5,chol,R07,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,o,l,O,OL,NONE,0,o|l|O,O|l,NG|S_OL|T_l,ol,B,chol,6,0.8333333333333334,penult,medium,ytl,okyddor,l,or,GL,YDOL,y,ok,G|l,YD|or,G_t|S_GL|T_l,G_k|S_YDOL|T_or,t|l|G,ydd|or|YD
"f19v.9,+P0",f19v,459,6,okyddor,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ok,ydd,or,YD,YDOL,k,1,ydd|or|YD,YD|or,G_k|S_YDOL|T_or,or,OGYD,okyddor,6,1.0,last,medium,chol,EOL,l,EOL,OL,EOL,ch,EOL,O|l,EOL,NG|S_OL|T_l,EOL,o|l|O,EOL
"f1r.10,=Pt",f1r,10,1,dain,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,A,1,paragraph_terminal_or_label,T|A|1|paragraph_terminal_or_label,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,in,O,OEL,NONE,0,a|in|O,O|in,NG|S_OEL|T_in,ain,D,dain,3,0.3333333333333333,first,short,BOL,os,BOL,NONE,BOL,OX,BOL,NONE,BOL,OX|NONE,BOL,NG|S_OX|T_NONE,BOL,os|NONE|OX
"f1r.10,=Pt",f1r,10,2,os,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,A,1,paragraph_terminal_or_label,T|A|1|paragraph_terminal_or_label,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,os,NONE,OX,OX,NONE,0,os|NONE|OX,OX|NONE,NG|S_OX|T_NONE,NONE,OX,os,3,0.6666666666666666,second,short,dain,teody,in,dy,OEL,GEODY,d,NONE,O|in,GEO|dy,NG|S_OEL|T_in,G_t|S_GEODY|T_dy,a|in|O,teo|dy|GEO
"f1r.10,=Pt",f1r,10,3,teody,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,A,1,paragraph_terminal_or_label,T|A|1|paragraph_terminal_or_label,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,teo,dy,GEO,GEODY,t,1,teo|dy|GEO,GEO|dy,G_t|S_GEODY|T_dy,dy,GEO,teody,3,1.0,last,short,os,EOL,NONE,EOL,OX,EOL,NONE,EOL,OX|NONE,EOL,NG|S_OX|T_NONE,EOL,os|NONE|OX,EOL
"f1r.20,+P0",f1r,20,1,shok,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,A,1,paragraph_continuation,T|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,ok,NONE,OG,OG,k,1,ok|NONE|OG,OG|NONE,G_k|S_OG|T_NONE,NONE,BOG,shok,5,0.2,first,medium,BOL,chor,BOL,r,BOL,OL,BOL,ch,BOL,O|r,BOL,NG|S_OL|T_r,BOL,o|r|O
"f1r.20,+P0",f1r,20,2,chor,R11,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,A,1,paragraph_continuation,T|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,r,O,OL,NONE,0,o|r|O,O|r,NG|S_OL|T_r,or,B,chor,5,0.4,second,medium,shok,chey,NONE,y,OG,EY,sh,ch,OG|NONE,E|y,G_k|S_OG|T_NONE,NG|S_EY|T_y,ok|NONE|OG,e|y|E
"f1r.20,+P0",f1r,20,3,chey,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,A,1,paragraph_continuation,T|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,e,y,E,EY,NONE,0,e|y|E,E|y,NG|S_EY|T_y,ey,B,chey,5,0.6,middle,medium,chor,dain,r,in,OL,OEL,ch,d,O|r,O|in,NG|S_OL|T_r,NG|S_OEL|T_in,o|r|O,a|in|O
"f1r.20,+P0",f1r,20,4,dain,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,A,1,paragraph_continuation,T|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,in,O,OEL,NONE,0,a|in|O,O|in,NG|S_OEL|T_in,ain,D,dain,5,0.8,penult,medium,chey,ckhey,y,ey,EY,XGXEY,ch,NONE,E|y,XGX|ey,NG|S_EY|T_y,G_k|S_XGXEY|T_ey,e|y|E,ckh|ey|XGX
"f1r.20,+P0",f1r,20,5,ckhey,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,A,1,paragraph_continuation,T|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,ckh,ey,XGX,XGXEY,k,1,ckh|ey|XGX,XGX|ey,G_k|S_XGXEY|T_ey,ey,XGX,ckhey,5,1.0,last,medium,dain,EOL,in,EOL,OEL,EOL,d,EOL,O|in,EOL,NG|S_OEL|T_in,EOL,a|in|O,EOL
"f1r.28,=Pt",f1r,28,1,dchaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,A,1,paragraph_terminal_or_label,T|A|1|paragraph_terminal_or_label,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,ch,aiin,B,BOIL,NONE,0,ch|aiin|B,B|aiin,NG|S_BOIL|T_aiin,aiin,DB,dchaiin,1,1.0,single,short,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL,BOL,EOL
