scope_name,scope_type,scope_value,lens,role_unit_key,dominant_role,occurrences,distinct_lines,distinct_token_types,dominant_role_share,section_count,currier_count,hand_count,marker_count,top_tokens,induction_votes,loose_induction_votes,mean_induction_match,mean_induction_cluster_purity,induction_detail,tier,reason
global,global,global,stolfi_inspired_signature,G_k|S_GEODY|T_dy,R00,17,16,5,0.706,7,3,5,3,"ykeeody, ykeody, keody, chkeeody, keeody",5,5,0.953,0.533,16:1.000/0.540 24:0.941/0.554 32:1.000/0.515 48:0.824/0.506 64:1.000/0.550,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_k|S_GEY|T_eey,R00,32,32,10,0.562,5,3,4,3,"olkeey, ykeey, olkeeey, keey, chkeey, keeey, ykeeey, qkeeey",4,5,0.912,0.458,16:1.000/0.454 24:0.969/0.477 32:0.812/0.454 48:0.938/0.468 64:0.844/0.438,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_k|S_GOIL|T_aiin,R06,27,26,6,0.704,5,2,3,1,"ykaiin, kaiin, olkaiin, chkaiin, skaiin, shkaiin",0,0,0.022,0.455,16:0.000/0.448 24:0.000/0.484 32:0.037/0.448 48:0.000/0.448 64:0.074/0.444,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_k|S_GOL|T_ar,R06,24,23,4,0.75,6,3,5,2,"kar, ykar, olkar, dkar",0,0,0.008,0.485,16:0.000/0.463 24:0.000/0.519 32:0.000/0.473 48:0.042/0.472 64:0.000/0.498,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_k|S_GY|T_y,H01,91,85,7,0.473,8,3,5,8,"qoky, oky, chky, olky, yky, shky, orky",0,0,0.0,0.501,16:0.000/0.472 24:0.000/0.544 32:0.000/0.492 48:0.000/0.497 64:0.000/0.500,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_k|S_LGEDY|T_eedy,R00,17,17,2,0.706,4,1,2,2,"lkeedy, qolkeedy",1,4,0.847,0.436,16:0.882/0.435 24:0.941/0.471 32:0.824/0.445 48:0.882/0.444 64:0.706/0.384,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_k|S_OEL|T_in,H08,94,85,3,0.617,6,3,4,3,"qokain, okain, qokoin",0,0,0.304,0.416,16:0.181/0.403 24:0.330/0.462 32:0.223/0.419 48:0.330/0.394 64:0.457/0.401,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_k|S_OGY|T_y,R00,16,15,5,0.875,4,2,3,2,"choky, aky, shoky, oloky, yoky",5,5,0.963,0.491,16:1.000/0.483 24:1.000/0.513 32:1.000/0.472 48:0.938/0.471 64:0.875/0.514,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_k|S_OIL|T_iin,H08,86,76,2,0.512,7,3,4,5,"qokaiin, okaiin",0,0,0.272,0.41,16:0.256/0.405 24:0.186/0.445 32:0.221/0.412 48:0.221/0.386 64:0.477/0.401,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_k|S_OLDY|T_dy,R00,17,17,6,0.588,7,3,5,4,"okaldy, qokaldy, okoldy, qokoldy, okardy, qokardy",5,5,0.835,0.531,16:0.941/0.539 24:0.824/0.575 32:0.824/0.503 48:0.706/0.498 64:0.882/0.542,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_k|S_OLY|T_y,R00,22,22,6,0.864,8,3,5,4,"okary, okaly, qokaly, okoaly, okoly, okory",5,5,0.936,0.663,16:0.955/0.659 24:0.909/0.682 32:0.955/0.650 48:0.955/0.661 64:0.909/0.662,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_k|S_OL|T_l,R07,116,100,4,0.509,8,3,5,8,"qokal, okal, okol, qokol",0,0,0.0,0.453,16:0.000/0.426 24:0.000/0.489 32:0.000/0.462 48:0.000/0.436 64:0.000/0.453,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_k|S_OL|T_r,R03,68,59,4,0.824,7,3,5,8,"qokar, okar, okor, qokor",0,0,0.0,0.447,16:0.000/0.433 24:0.000/0.475 32:0.000/0.447 48:0.000/0.430 64:0.000/0.450,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_k|S_XGXEY|T_ey,R00,20,20,5,0.65,6,2,3,1,"qockhey, chckhey, ckhey, ockhey, shckhey",4,5,0.9,0.465,16:1.000/0.456 24:1.000/0.507 32:0.850/0.463 48:0.750/0.430 64:0.900/0.470,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_k|S_XGXY|T_y,R00,74,70,7,0.757,6,3,4,2,"chckhy, shckhy, ckhy, ockhy, qockhy, dckhy, qckhsy",5,5,0.954,0.49,16:0.959/0.465 24:0.986/0.512 32:0.973/0.503 48:0.959/0.482 64:0.892/0.485,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_p|S_GBEDY|T_edy,R00,21,20,5,0.476,4,1,3,2,"pchedy, opchedy, qopshedy, ypchedy, qopchedy",1,2,0.771,0.395,16:0.810/0.351 24:1.000/0.355 32:0.810/0.400 48:0.476/0.416 64:0.762/0.456,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_t|S_BY|T_y,H13,16,16,3,0.688,5,2,4,2,"qotchy, otchy, otshy",0,0,0.0,0.354,16:0.000/0.331 24:0.000/0.341 32:0.000/0.350 48:0.000/0.365 64:0.000/0.385,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_t|S_EDY|T_dy,R01,52,46,2,0.577,4,1,2,3,"otedy, qotedy",0,0,0.0,0.318,16:0.000/0.329 24:0.000/0.325 32:0.000/0.296 48:0.000/0.281 64:0.000/0.363,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_t|S_EDY|T_edy,H01,40,37,2,0.625,5,1,3,1,"qoteedy, oteedy",0,0,0.09,0.309,16:0.000/0.307 24:0.000/0.319 32:0.025/0.267 48:0.000/0.268 64:0.425/0.384,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_t|S_EY|T_ey,R01,18,16,2,0.722,4,2,3,2,"oteey, qoteey",0,0,0.0,0.312,16:0.000/0.324 24:0.000/0.312 32:0.000/0.283 48:0.000/0.268 64:0.000/0.373,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_t|S_EY|T_y,R01,15,15,2,0.667,3,2,3,1,"otey, qotey",0,0,0.0,0.298,16:0.000/0.302 24:0.000/0.305 32:0.000/0.265 48:0.000/0.264 64:0.000/0.353,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_t|S_GEDY|T_edy,R06,15,13,3,0.667,4,1,4,2,"tedy, ytedy, oltedy",0,0,0.027,0.386,16:0.000/0.398 24:0.000/0.396 32:0.000/0.363 48:0.067/0.355 64:0.067/0.417,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_t|S_GY|T_y,H01,33,30,6,0.485,5,2,4,2,"qoty, oty, yty, shty, ty, chty",0,0,0.0,0.39,16:0.000/0.370 24:0.000/0.353 32:0.000/0.445 48:0.000/0.380 64:0.000/0.404,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_t|S_OEL|T_in,R00,40,37,2,0.625,5,3,3,2,"otain, qotain",0,0,0.94,0.33,16:1.000/0.325 24:1.000/0.326 32:1.000/0.308 48:0.975/0.311 64:0.725/0.382,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_t|S_OIL|T_iin,R10,36,35,3,0.639,5,3,5,3,"otaiin, qotaiin, qotoiin",0,0,0.0,0.373,16:0.000/0.368 24:0.000/0.364 32:0.000/0.353 48:0.000/0.381 64:0.000/0.400,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_t|S_OL|T_l,H13,36,32,4,0.528,5,2,4,2,"qotal, otal, otol, qotol",0,0,0.022,0.323,16:0.000/0.348 24:0.000/0.306 32:0.000/0.279 48:0.000/0.305 64:0.111/0.375,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_t|S_OL|T_r,R01,38,32,4,0.342,7,3,5,3,"otar, otor, qotar, qotor",0,0,0.0,0.362,16:0.000/0.363 24:0.000/0.351 32:0.000/0.344 48:0.000/0.326 64:0.000/0.426,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,G_t|S_XGXY|T_y,R04,40,39,7,0.775,5,3,5,3,"chcthy, cthy, shcthy, qocthy, dcthy, octhy, qcthy",0,0,0.0,0.387,16:0.000/0.344 24:0.000/0.338 32:0.000/0.469 48:0.000/0.362 64:0.000/0.423,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_BEDY|T_edy,R00,39,38,9,0.564,5,1,3,2,"dshedy, olchedy, olshedy, yshedy, dchedy, ychedy, ochedy, sshedy",0,0,0.21,0.535,16:0.103/0.525 24:0.256/0.540 32:0.282/0.535 48:0.179/0.532 64:0.231/0.544,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_BEY|T_eey,R06,19,19,11,0.579,4,3,4,2,"ycheey, olcheey, dsheey, dcheey, ocheey, olsheey, orcheey, orsheey",5,5,0.884,0.537,16:1.000/0.549 24:0.737/0.556 32:0.947/0.545 48:0.947/0.504 64:0.789/0.530,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_BEY|T_ey,R06,37,36,12,0.459,7,3,4,3,"olchey, dchey, qochey, yshey, ychey, orchey, dshey, olshey",5,5,0.838,0.506,16:0.973/0.505 24:0.865/0.519 32:0.730/0.503 48:0.865/0.490 64:0.757/0.516,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_BOL|T_or,R06,17,17,5,0.824,6,3,4,3,"dchor, ychor, ochor, dshor, yshor",5,5,0.953,0.554,16:1.000/0.570 24:0.941/0.570 32:0.941/0.568 48:0.941/0.538 64:0.941/0.525,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_BO|T_NONE,R00,20,20,6,0.65,4,3,4,3,"cho, dcho, dsho, ycho, osho, ssho",0,0,0.18,0.501,16:0.050/0.495 24:0.300/0.511 32:0.200/0.509 48:0.050/0.501 64:0.300/0.491,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_BY|T_y,R00,33,32,9,0.818,7,3,4,5,"chy, olchy, dchy, dshy, shchy, orshy, ochy, qochy",0,0,0.297,0.484,16:0.182/0.479 24:0.394/0.487 32:0.364/0.489 48:0.212/0.492 64:0.333/0.472,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_DOIL|T_aiin,R10,20,19,5,0.6,5,3,4,3,"odaiin, ydaiin, qodaiin, oldaiin, chdaiin",0,0,0.0,0.471,16:0.000/0.470 24:0.000/0.482 32:0.000/0.461 48:0.000/0.463 64:0.000/0.478,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_DY|T_y,R02,88,82,8,0.648,8,3,6,6,"dy, chdy, shdy, ody, oldy, ddy, ydy, qody",0,0,0.0,0.478,16:0.000/0.464 24:0.000/0.470 32:0.000/0.470 48:0.000/0.478 64:0.000/0.509,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_EDY|T_dy,R06,192,152,4,0.5,5,1,4,3,"shedy, chedy, qoedy, dedy",3,5,0.804,0.463,16:0.984/0.443 24:0.760/0.477 32:0.807/0.443 48:0.865/0.456 64:0.604/0.494,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_EDY|T_edy,R06,45,43,5,0.756,7,3,5,2,"sheedy, cheedy, qoeedy, oeedy, oleedy",5,5,0.822,0.471,16:0.933/0.457 24:0.711/0.485 32:0.822/0.462 48:0.844/0.471 64:0.800/0.480,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_EODY|T_dy,R00,27,26,4,0.704,7,3,6,5,"cheody, sheody, oeeody, eeeody",0,1,0.304,0.454,16:0.111/0.453 24:0.556/0.481 32:0.259/0.449 48:0.259/0.430 64:0.333/0.460,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_EOL|T_ar,R00,23,22,8,0.783,7,3,4,3,"chear, shear, cheear, ear, qeear, oeear, oear, qear",0,0,0.261,0.453,16:0.000/0.437 24:0.391/0.479 32:0.478/0.434 48:0.174/0.443 64:0.261/0.472,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_EOL|T_ol,R00,51,49,8,0.569,7,3,6,5,"cheol, sheol, sheeol, cheeol, deeol, qeol, deol, eol",0,0,0.184,0.464,16:0.039/0.456 24:0.196/0.474 32:0.255/0.463 48:0.176/0.469 64:0.255/0.456,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_EOL|T_or,R00,27,26,6,0.667,5,2,3,2,"cheor, sheor, cheeor, qoeeor, eeor, sheeor",0,0,0.259,0.472,16:0.074/0.457 24:0.444/0.495 32:0.333/0.456 48:0.148/0.482 64:0.296/0.471,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_EO|T_NONE,R00,16,16,4,0.5,3,2,3,2,"sheo, cheo, cheeo, sheeo",1,2,0.312,0.462,16:0.000/0.459 24:0.375/0.485 32:0.562/0.457 48:0.000/0.446 64:0.625/0.466,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_EX|T_NONE,R00,23,23,11,0.87,7,3,4,4,"ches, chees, oeees, oees, eees, shes, sheees, oleeeb",0,0,0.33,0.471,16:0.130/0.471 24:0.478/0.486 32:0.348/0.461 48:0.304/0.464 64:0.391/0.471,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_EY|T_ey,R06,63,58,6,0.889,8,3,5,6,"sheey, cheey, qoeey, deey, oleey, oeey",3,5,0.81,0.492,16:0.937/0.445 24:0.794/0.481 32:0.619/0.448 48:0.841/0.471 64:0.857/0.616,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_EY|T_y,R06,104,96,4,0.981,6,3,6,4,"chey, shey, ey, qey",4,5,0.865,0.522,16:0.971/0.445 24:0.894/0.490 32:0.644/0.451 48:0.865/0.470 64:0.952/0.755,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_LBEDY|T_edy,R00,45,43,6,1.0,4,2,3,2,"lchedy, lshedy, qolchedy, rchedy, qorchedy, rshedy",0,0,0.307,0.47,16:0.133/0.463 24:0.467/0.475 32:0.311/0.466 48:0.222/0.467 64:0.400/0.478,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_LBEY|T_ey,R00,25,24,5,0.8,3,1,3,2,"lshey, lchey, qolchey, rchey, llchey",0,0,0.256,0.464,16:0.080/0.464 24:0.320/0.475 32:0.320/0.463 48:0.200/0.444 64:0.360/0.475,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_LOIL|T_aiin,R00,17,17,5,0.882,5,2,4,2,"raiin, dlaiin, rlaiin, laiin, qolaiin",0,0,0.247,0.454,16:0.059/0.455 24:0.412/0.473 32:0.294/0.460 48:0.118/0.436 64:0.353/0.448,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_LY|T_y,R06,29,29,6,0.552,8,3,5,5,"oly, ory, ly, dly, qoly, ry",0,0,0.366,0.493,16:0.483/0.472 24:0.310/0.475 32:0.276/0.496 48:0.345/0.515 64:0.414/0.506,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_L|T_NONE,R06,27,27,2,0.556,5,3,5,6,"l, r",1,2,0.415,0.497,16:0.667/0.496 24:0.296/0.502 32:0.333/0.487 48:0.556/0.481 64:0.222/0.518,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_ODOIL|T_aiin,R00,16,15,5,0.625,2,2,2,2,"chodaiin, sodaiin, shodaiin, dodaiin, yodaiin",0,1,0.263,0.494,16:0.188/0.503 24:0.500/0.508 32:0.250/0.486 48:0.125/0.504 64:0.250/0.469,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_ODY|T_dy,R00,25,25,3,0.72,5,2,4,3,"chody, shody, dady",0,1,0.312,0.467,16:0.200/0.465 24:0.520/0.473 32:0.280/0.465 48:0.320/0.468 64:0.240/0.463,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_OEL|T_in,R06,93,82,9,0.892,7,3,4,4,"dain, sain, ain, olain, oain, shain, chain, qoain",5,5,0.837,0.507,16:0.957/0.505 24:0.796/0.514 32:0.742/0.503 48:0.914/0.499 64:0.774/0.515,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_OEL|T_r,R06,25,24,3,0.72,5,3,5,6,"dair, sair, air",5,5,0.8,0.528,16:0.880/0.517 24:0.840/0.523 32:0.680/0.517 48:0.880/0.544 64:0.720/0.541,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_OIL|T_iin,R10,269,227,15,0.528,8,3,6,7,"daiin, aiin, saiin, chaiin, olaiin, oraiin, qoaiin, oaiin",0,0,0.089,0.523,16:0.000/0.473 24:0.000/0.488 32:0.000/0.464 48:0.000/0.483 64:0.446/0.707,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_OLBEDY|T_edy,R00,15,14,8,0.8,5,2,4,4,"solchedy, dalshedy, darchedy, salchedy, alchedy, dolchedy, solshedy, dolshedy",0,0,0.24,0.531,16:0.200/0.527 24:0.267/0.534 32:0.267/0.527 48:0.267/0.529 64:0.200/0.537,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_OLOL|T_al,R06,17,17,10,0.529,6,3,3,7,"aral, saral, dalal, cholal, solal, salal, alal, soral",0,0,0.376,0.512,16:0.412/0.514 24:0.353/0.509 32:0.294/0.506 48:0.471/0.524 64:0.353/0.508,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_OLY|T_y,R00,50,48,19,0.46,8,3,5,6,"dary, ary, daly, choly, sary, aly, doly, orary",5,5,0.784,0.506,16:0.760/0.507 24:0.840/0.485 32:0.820/0.510 48:0.720/0.525 64:0.780/0.504,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_OL|T_l,R06,355,267,18,0.434,8,3,6,9,"chol, ol, dal, al, qol, shol, dol, sol",4,5,0.831,0.466,16:0.921/0.459 24:0.817/0.449 32:0.876/0.485 48:0.854/0.472 64:0.687/0.465,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_OL|T_m,R06,51,49,13,0.745,8,3,4,6,"dam, am, oram, olam, om, chom, sham, cham",1,1,0.361,0.482,16:0.608/0.452 24:0.255/0.468 32:0.235/0.491 48:0.451/0.515 64:0.255/0.486,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_OL|T_r,R06,290,236,18,0.714,8,3,6,8,"ar, dar, chor, or, sar, char, dor, shor",5,5,0.764,0.486,16:0.890/0.473 24:0.672/0.486 32:0.786/0.488 48:0.800/0.508 64:0.672/0.476,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_OX|T_NONE,R00,16,16,7,0.875,6,3,5,4,"chos, os, as, olos, og, dag, qoos",1,1,0.412,0.461,16:0.188/0.460 24:0.750/0.481 32:0.438/0.443 48:0.250/0.457 64:0.438/0.465,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_XO|T_NONE,R06,24,23,2,0.917,4,3,3,2,"sho, chso",5,5,0.875,0.5,16:1.000/0.501 24:0.792/0.514 32:0.792/0.500 48:0.917/0.489 64:0.875/0.495,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_XY|T_y,R06,30,29,4,0.933,7,3,4,6,"shy, sy, olsy, osy",2,4,0.613,0.479,16:0.867/0.451 24:0.567/0.482 32:0.500/0.474 48:0.667/0.479 64:0.467/0.509,low_reliability_or_unlikely,does not meet good candidate thresholds
global,global,global,stolfi_inspired_signature,NG|S_X|T_NONE,R06,46,46,5,0.87,7,3,5,6,"s, x, g, c, shs",1,2,0.413,0.489,16:0.696/0.470 24:0.217/0.494 32:0.370/0.494 48:0.500/0.491 64:0.283/0.499,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,B,surface_token,chedy,R02,37,33,1,1.0,1,1,1,2,chedy,0,0,0.059,0.458,16:0.000/0.447 24:0.000/0.470 32:0.000/0.445 48:0.000/0.447 64:0.297/0.483,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,B,surface_token,okedy,R00,21,18,1,1.0,1,1,1,2,okedy,0,1,0.629,0.388,16:0.571/0.376 24:0.905/0.445 32:0.476/0.345 48:0.714/0.375 64:0.476/0.401,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,B,surface_token,okeedy,R00,17,16,1,1.0,1,1,1,2,okeedy,1,5,0.753,0.434,16:0.706/0.425 24:0.765/0.469 32:0.706/0.412 48:0.824/0.422 64:0.765/0.443,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,B,surface_token,ol,R06,38,32,1,1.0,1,1,1,1,ol,5,5,0.832,0.476,16:0.868/0.460 24:0.816/0.460 32:0.868/0.490 48:0.842/0.490 64:0.763/0.481,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,B,surface_token,qokain,H08,35,33,1,1.0,1,1,1,1,qokain,0,1,0.491,0.38,16:0.286/0.347 24:0.571/0.450 32:0.371/0.404 48:0.543/0.345 64:0.686/0.355,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,B,surface_token,qokedy,H12,53,41,1,1.0,1,1,1,2,qokedy,0,0,0.0,0.34,16:0.000/0.305 24:0.000/0.426 32:0.000/0.300 48:0.000/0.335 64:0.000/0.333,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,B,surface_token,qokeedy,H01,46,37,1,1.0,1,1,1,1,qokeedy,0,0,0.061,0.35,16:0.000/0.310 24:0.000/0.418 32:0.304/0.331 48:0.000/0.344 64:0.000/0.349,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,B,surface_token,qokeey,H08,25,22,1,1.0,1,1,1,2,qokeey,0,0,0.48,0.379,16:0.440/0.386 24:0.480/0.425 32:0.520/0.394 48:0.400/0.342 64:0.560/0.348,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,B,surface_token,qoky,H01,24,24,1,1.0,1,1,1,2,qoky,0,0,0.0,0.441,16:0.000/0.413 24:0.000/0.527 32:0.000/0.416 48:0.000/0.440 64:0.000/0.410,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,B,surface_token,qol,R00,18,16,1,1.0,1,1,1,1,qol,0,0,0.156,0.448,16:0.000/0.454 24:0.222/0.428 32:0.056/0.478 48:0.222/0.444 64:0.278/0.435,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,B,surface_token,qoteedy,H01,15,13,1,1.0,1,1,1,1,qoteedy,0,0,0.12,0.325,16:0.000/0.324 24:0.000/0.333 32:0.067/0.296 48:0.000/0.291 64:0.533/0.383,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,B,surface_token,shedy,R06,54,48,1,1.0,1,1,1,2,shedy,4,5,0.907,0.468,16:1.000/0.448 24:0.815/0.482 32:0.963/0.452 48:0.944/0.466 64:0.815/0.493,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,B,surface_token,shey,R06,15,15,1,1.0,1,1,1,1,shey,5,5,0.973,0.523,16:1.000/0.450 24:1.000/0.523 32:0.867/0.453 48:1.000/0.511 64:1.000/0.680,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,H,surface_token,aiin,R06,15,14,1,1.0,1,2,2,2,aiin,5,5,0.813,0.519,16:0.867/0.457 24:0.733/0.478 32:0.733/0.459 48:1.000/0.486 64:0.733/0.718,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,H,surface_token,ar,R06,16,14,1,1.0,1,2,2,1,ar,5,5,0.738,0.471,16:0.812/0.459 24:0.688/0.467 32:0.750/0.477 48:0.750/0.495 64:0.688/0.457,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,H,surface_token,chol,R07,57,47,1,1.0,1,2,3,1,chol,0,0,0.0,0.442,16:0.000/0.442 24:0.000/0.418 32:0.000/0.466 48:0.000/0.444 64:0.000/0.439,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,H,surface_token,chor,R11,36,35,1,1.0,1,2,2,3,chor,0,0,0.0,0.453,16:0.000/0.446 24:0.000/0.452 32:0.000/0.472 48:0.000/0.457 64:0.000/0.437,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,H,surface_token,cthol,R07,15,15,1,1.0,1,1,1,1,cthol,0,0,0.0,0.379,16:0.000/0.345 24:0.000/0.351 32:0.000/0.357 48:0.000/0.384 64:0.000/0.460,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,H,surface_token,cthy,R04,15,15,1,1.0,1,1,1,2,cthy,0,0,0.0,0.383,16:0.000/0.330 24:0.000/0.339 32:0.000/0.421 48:0.000/0.407 64:0.000/0.418,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,H,surface_token,daiin,R10,78,67,1,1.0,1,2,2,3,daiin,1,1,0.172,0.509,16:0.000/0.442 24:0.000/0.473 32:0.000/0.430 48:0.000/0.450 64:0.859/0.751,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,H,surface_token,dain,R06,15,15,1,1.0,1,2,2,3,dain,4,5,0.787,0.493,16:0.933/0.488 24:0.533/0.493 32:0.667/0.494 48:0.933/0.489 64:0.867/0.499,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,H,surface_token,dar,R06,19,17,1,1.0,1,2,2,1,dar,3,5,0.768,0.452,16:0.842/0.463 24:0.737/0.447 32:0.895/0.455 48:0.789/0.455 64:0.579/0.439,low_reliability_or_unlikely,does not meet good candidate thresholds
section,meta_I,H,surface_token,or,R06,21,19,1,1.0,1,2,3,2,or,4,5,0.705,0.494,16:0.810/0.475 24:0.571/0.492 32:0.714/0.499 48:0.667/0.532 64:0.762/0.471,low_reliability_or_unlikely,does not meet good candidate thresholds
