occurrence_id,loc,folio,line_order,token_position,token,role,meta_I,meta_L,meta_H,line_marker_family,assigned_tier,assigned_lens,assigned_unit,assigned_scope,assigned_role
3006,"f42r.9,+P0",f42r,1009,4,kchodan,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3007,"f42r.9,+P0",f42r,1009,5,chkchory,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3008,"f42v.15,+P0",f42v,1038,1,chokey,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3009,"f42v.15,+P0",f42v,1038,2,chol,R07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3010,"f42v.15,+P0",f42v,1038,3,okey,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3011,"f42v.16,=Pt",f42v,1039,1,okor,R00,H,A,1,paragraph_terminal_or_label,low_reliability_or_unassigned,,,,
3012,"f42v.16,=Pt",f42v,1039,2,odeey,R00,H,A,1,paragraph_terminal_or_label,low_reliability_or_unassigned,,,,
3013,"f42v.8,+P0",f42v,1031,1,sodal,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3014,"f42v.8,+P0",f42v,1031,2,saiin,R06,H,A,1,paragraph_continuation,reliable_environment_sensitive,surface_token,saiin,global=global,R06
3015,"f43r.3,+P0",f43r,1042,1,yty,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3016,"f43r.3,+P0",f43r,1042,2,yty,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3017,"f43r.3,+P0",f43r,1042,3,oty,R01,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3018,"f43r.3,+P0",f43r,1042,4,she,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3019,"f43r.3,+P0",f43r,1042,5,ody,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3020,"f43r.3,+P0",f43r,1042,6,shy,R06,H,B,2,paragraph_continuation,reliable_global,broad_shape,X|y,global=global,R06
3021,"f43r.3,+P0",f43r,1042,7,olor,R00,H,B,2,paragraph_continuation,good_but_not_reliable_enough,stolfi_inspired_signature,NG|S_OL|T_r,meta_H=2,R06
3022,"f43r.3,+P0",f43r,1042,8,yteedy,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3023,"f43r.3,+P0",f43r,1042,9,kaiin,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3024,"f43r.3,+P0",f43r,1042,10,chky,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3025,"f43r.3,+P0",f43r,1042,11,qotydy,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3026,"f43r.3,+P0",f43r,1042,12,dar,R06,H,B,2,paragraph_continuation,reliable_global,surface_token,dar,global=global,R06
3027,"f43r.3,+P0",f43r,1042,13,aiin,R06,H,B,2,paragraph_continuation,reliable_environment_sensitive,surface_token,aiin,global=global,R06
3028,"f43r.3,+P0",f43r,1042,14,ykam,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3029,"f43r.5,+P0",f43r,1044,1,ykar,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3030,"f43r.5,+P0",f43r,1044,2,chdy,R02,H,B,2,paragraph_continuation,reliable_conditioned,surface_token,chdy,meta_L=B,R02
3031,"f43r.5,+P0",f43r,1044,3,shekody,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3032,"f43r.5,+P0",f43r,1044,4,qotody,R00,H,B,2,paragraph_continuation,reliable_global,broad_shape,O|dy,global=global,R00
3033,"f43r.5,+P0",f43r,1044,5,qotar,H13,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3034,"f43r.5,+P0",f43r,1044,6,okedy,R00,H,B,2,paragraph_continuation,reliable_conditioned,surface_token,okedy,meta_L=B,R00
3035,"f43r.5,+P0",f43r,1044,7,dar,R06,H,B,2,paragraph_continuation,reliable_global,surface_token,dar,global=global,R06
3036,"f43r.5,+P0",f43r,1044,8,choetchy,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3037,"f43r.5,+P0",f43r,1044,9,dam,R06,H,B,2,paragraph_continuation,good_but_not_reliable_enough,surface_token,dam,global=global,R06
3038,"f43r.5,+P0",f43r,1044,10,otain,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3039,"f43r.5,+P0",f43r,1044,11,ytam,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3040,"f43r.9,+P0",f43r,1048,1,dshedy,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3041,"f43r.9,+P0",f43r,1048,2,qotedy,H17,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3042,"f43r.9,+P0",f43r,1048,3,dor,R06,H,B,2,paragraph_continuation,good_but_not_reliable_enough,stolfi_inspired_signature,NG|S_OL|T_r,meta_H=2,R06
3043,"f43r.9,+P0",f43r,1048,4,cheey,R06,H,B,2,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_ey,global=global,R06
3044,"f43r.9,+P0",f43r,1048,5,odain,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3045,"f43v.16,+P0",f43v,1069,1,ol,R06,H,B,2,paragraph_continuation,reliable_environment_sensitive,surface_token,ol,global=global,R06
3046,"f43v.16,+P0",f43v,1069,2,eees,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3047,"f43v.16,+P0",f43v,1069,3,aiin,R06,H,B,2,paragraph_continuation,reliable_environment_sensitive,surface_token,aiin,global=global,R06
3048,"f43v.16,+P0",f43v,1069,4,oloaiin,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3049,"f43v.16,+P0",f43v,1069,5,oteos,R01,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3050,"f43v.16,+P0",f43v,1069,6,qoky,H01,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3051,"f43v.16,+P0",f43v,1069,7,chey,R06,H,B,2,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
3052,"f43v.3,+P0",f43v,1056,1,tody,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3053,"f43v.3,+P0",f43v,1056,2,teedy,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3054,"f43v.3,+P0",f43v,1056,3,qot,H13,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3055,"f43v.3,+P0",f43v,1056,4,chocthy,R00,H,B,2,paragraph_continuation,reliable_environment_sensitive,broad_shape,OXGX|y,global=global,R00
3056,"f43v.3,+P0",f43v,1056,5,chky,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3057,"f43v.3,+P0",f43v,1056,6,oky,R00,H,B,2,paragraph_continuation,reliable_environment_sensitive,surface_token,oky,global=global,R00
3058,"f43v.3,+P0",f43v,1056,7,chdy,R02,H,B,2,paragraph_continuation,reliable_conditioned,surface_token,chdy,meta_L=B,R02
3059,"f43v.3,+P0",f43v,1056,8,okedy,R00,H,B,2,paragraph_continuation,reliable_conditioned,surface_token,okedy,meta_L=B,R00
3060,"f43v.3,+P0",f43v,1056,9,ykaiin,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3061,"f43v.3,+P0",f43v,1056,10,chey,R06,H,B,2,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
3062,"f43v.3,+P0",f43v,1056,11,ody,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3063,"f43v.3,+P0",f43v,1056,12,dary,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3064,"f43v.5,+P0",f43v,1058,1,qokchedy,H10,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3065,"f43v.5,+P0",f43v,1058,2,oralody,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3066,"f43v.5,+P0",f43v,1058,3,otedol,R01,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3067,"f43v.5,+P0",f43v,1058,4,chcthdy,R04,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3068,"f43v.5,+P0",f43v,1058,5,chtey,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3069,"f43v.8,+P0",f43v,1061,1,shetcheodchs,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3070,"f43v.8,+P0",f43v,1061,2,ochedy,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3071,"f43v.8,+P0",f43v,1061,3,oteody,R01,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3072,"f43v.8,+P0",f43v,1061,4,chedy,R02,H,B,2,paragraph_continuation,reliable_conditioned,surface_token,chedy,meta_L=B,R02
3073,"f43v.8,+P0",f43v,1061,5,chody,R00,H,B,2,paragraph_continuation,reliable_global,broad_shape,O|dy,global=global,R00
3074,"f43v.8,+P0",f43v,1061,6,daiin,R10,H,B,2,paragraph_continuation,good_but_not_reliable_enough,surface_token,daiin,global=global,R10
3075,"f43v.8,+P0",f43v,1061,7,sheody,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3076,"f43v.8,+P0",f43v,1061,8,ykar,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3077,"f43v.8,+P0",f43v,1061,9,chef,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3078,"f43v.9,+P0",f43v,1062,1,ytdy,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3079,"f43v.9,+P0",f43v,1062,2,olos,R00,H,B,2,paragraph_continuation,good_but_not_reliable_enough,broad_shape,OX|NONE,global=global,R00
3080,"f43v.9,+P0",f43v,1062,3,aiin,R06,H,B,2,paragraph_continuation,reliable_environment_sensitive,surface_token,aiin,global=global,R06
3081,"f43v.9,+P0",f43v,1062,4,ockhy,R00,H,B,2,paragraph_continuation,good_but_not_reliable_enough,conservative_morphology,ckh|y|XGX,meta_I=H,R00
3082,"f44r.10,+P0",f44r,1079,1,qokchor,H08,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3083,"f44r.10,+P0",f44r,1079,2,okchy,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3084,"f44r.10,+P0",f44r,1079,3,qoto,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3085,"f44r.10,+P0",f44r,1079,4,ykol,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3086,"f44r.10,+P0",f44r,1079,5,choky,R00,H,A,1,paragraph_continuation,reliable_global,broad_shape,OG|y,global=global,R00
3087,"f44r.10,+P0",f44r,1079,6,choky,R00,H,A,1,paragraph_continuation,reliable_global,broad_shape,OG|y,global=global,R00
3088,"f44r.10,+P0",f44r,1079,7,choldam,R07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3089,"f44r.4,+P0",f44r,1073,1,ychor,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3090,"f44r.4,+P0",f44r,1073,2,ykchey,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3091,"f44r.4,+P0",f44r,1073,3,ykchy,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3092,"f44r.4,+P0",f44r,1073,4,chody,R00,H,A,1,paragraph_continuation,reliable_global,broad_shape,O|dy,global=global,R00
3093,"f44r.4,+P0",f44r,1073,5,dam,R06,H,A,1,paragraph_continuation,good_but_not_reliable_enough,surface_token,dam,global=global,R06
3094,"f44v.13,+P0",f44v,1093,1,lchor,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3095,"f44v.13,+P0",f44v,1093,2,shol,R08,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3096,"f44v.13,+P0",f44v,1093,3,dairl,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3097,"f45r.2,+P0",f45r,1095,1,shor,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3098,"f45r.2,+P0",f45r,1095,2,cthy,R04,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3099,"f45r.2,+P0",f45r,1095,3,qoky,H01,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3100,"f45r.2,+P0",f45r,1095,4,qokol,H08,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3101,"f45r.2,+P0",f45r,1095,5,qokaiin,H08,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3102,"f45r.2,+P0",f45r,1095,6,chol,R07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3103,"f45r.2,+P0",f45r,1095,7,chol,R07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3104,"f45r.2,+P0",f45r,1095,8,ykaiin,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3105,"f45r.2,+P0",f45r,1095,9,dar,R06,H,A,1,paragraph_continuation,reliable_global,surface_token,dar,global=global,R06
3106,"f45r.2,+P0",f45r,1095,10,om,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3107,"f45v.10,+P0",f45v,1114,1,dshor,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3108,"f45v.10,+P0",f45v,1114,2,otshy,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3109,"f45v.10,+P0",f45v,1114,3,oky,R00,H,A,1,paragraph_continuation,reliable_environment_sensitive,surface_token,oky,global=global,R00
3110,"f45v.10,+P0",f45v,1114,4,tsholol,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3111,"f45v.10,+P0",f45v,1114,5,ytchord,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3112,"f45v.4,+P0",f45v,1108,1,okchy,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3113,"f45v.4,+P0",f45v,1108,2,qockhy,H07,H,A,1,paragraph_continuation,good_but_not_reliable_enough,conservative_morphology,ckh|y|XGX,meta_I=H,R00
3114,"f45v.4,+P0",f45v,1108,3,dain,R06,H,A,1,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_OEL|T_in,global=global,R06
3115,"f45v.4,+P0",f45v,1108,4,dail,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3116,"f45v.4,+P0",f45v,1108,5,dair,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3117,"f45v.4,+P0",f45v,1108,6,shy,R06,H,A,1,paragraph_continuation,reliable_global,broad_shape,X|y,global=global,R06
3118,"f45v.8,+P0",f45v,1112,1,yksheor,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3119,"f45v.8,+P0",f45v,1112,2,odal,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3120,"f45v.8,+P0",f45v,1112,3,sho,R06,H,A,1,paragraph_continuation,reliable_environment_sensitive,surface_token,sho,global=global,R06
3121,"f45v.8,+P0",f45v,1112,4,dy,R02,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3122,"f45v.8,+P0",f45v,1112,5,pchom,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3123,"f45v.8,+P0",f45v,1112,6,otor,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3124,"f45v.8,+P0",f45v,1112,7,oa,R00,H,A,1,paragraph_continuation,good_but_not_reliable_enough,broad_shape,O|NONE,global=global,R00
3125,"f45v.9,+P0",f45v,1113,1,ychor,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3126,"f45v.9,+P0",f45v,1113,2,cthy,R04,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3127,"f45v.9,+P0",f45v,1113,3,chol,R07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3128,"f45v.9,+P0",f45v,1113,4,qokom,H08,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3129,"f45v.9,+P0",f45v,1113,5,sy,R06,H,A,1,paragraph_continuation,reliable_global,broad_shape,X|y,global=global,R06
3130,"f45v.9,+P0",f45v,1113,6,saykchom,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3131,"f46r.12,+P0",f46r,1127,1,techy,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3132,"f46r.12,+P0",f46r,1127,2,daiin,R10,H,B,2,paragraph_continuation,good_but_not_reliable_enough,surface_token,daiin,global=global,R10
3133,"f46r.12,+P0",f46r,1127,3,sheockhy,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3134,"f46r.12,+P0",f46r,1127,4,choky,R00,H,B,2,paragraph_continuation,reliable_global,broad_shape,OG|y,global=global,R00
3135,"f46r.12,+P0",f46r,1127,5,r,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3136,"f46r.12,+P0",f46r,1127,6,aiin,R06,H,B,2,paragraph_continuation,reliable_environment_sensitive,surface_token,aiin,global=global,R06
3137,"f46r.12,+P0",f46r,1127,7,ches,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3138,"f46r.12,+P0",f46r,1127,8,shey,R06,H,B,2,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_EY|T_y,global=global,R06
3139,"f46r.12,+P0",f46r,1127,9,kar,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3140,"f46r.12,+P0",f46r,1127,10,sheckhy,R00,H,B,2,paragraph_continuation,good_but_not_reliable_enough,broad_shape,EXGX|y,global=global,R00
3141,"f46r.12,+P0",f46r,1127,11,chdy,R02,H,B,2,paragraph_continuation,reliable_conditioned,surface_token,chdy,meta_L=B,R02
3142,"f46r.12,+P0",f46r,1127,12,chckham,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3143,"f46v.13,+P1",f46v,1143,1,ykar,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3144,"f46v.13,+P1",f46v,1143,2,chedy,R02,H,B,2,paragraph_continuation,reliable_conditioned,surface_token,chedy,meta_L=B,R02
3145,"f46v.3,+P0",f46v,1133,1,ytchey,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3146,"f46v.3,+P0",f46v,1133,2,keody,R06,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3147,"f46v.3,+P0",f46v,1133,3,chockhdy,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3148,"f46v.3,+P0",f46v,1133,4,chotal,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3149,"f46v.3,+P0",f46v,1133,5,okalshdy,R00,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3150,"f46v.3,+P0",f46v,1133,6,shy,R06,H,B,2,paragraph_continuation,reliable_global,broad_shape,X|y,global=global,R06
3151,"f46v.3,+P0",f46v,1133,7,qokar,R03,H,B,2,paragraph_continuation,reliable_conditioned,surface_token,qokar,meta_L=B,R03
3152,"f46v.3,+P0",f46v,1133,8,oty,R01,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3153,"f46v.3,+P0",f46v,1133,9,qoty,H01,H,B,2,paragraph_continuation,low_reliability_or_unassigned,,,,
3154,"f46v.3,+P0",f46v,1133,10,shedy,R06,H,B,2,paragraph_continuation,reliable_conditioned,surface_token,shedy,meta_L=B,R06
3155,"f46v.3,+P0",f46v,1133,11,chedy,R02,H,B,2,paragraph_continuation,reliable_conditioned,surface_token,chedy,meta_L=B,R02
3156,"f46v.3,+P0",f46v,1133,12,dam,R06,H,B,2,paragraph_continuation,good_but_not_reliable_enough,surface_token,dam,global=global,R06
3157,"f47r.11,+P0",f47r,1154,1,dsho,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3158,"f47r.11,+P0",f47r,1154,2,cphy,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3159,"f47r.11,+P0",f47r,1154,3,daiin,R10,H,A,1,paragraph_continuation,reliable_conditioned,surface_token,daiin,meta_L=A,R10
3160,"f47r.11,+P0",f47r,1154,4,daiiny,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3161,"f47r.3,+P0",f47r,1146,1,dor,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3162,"f47r.3,+P0",f47r,1146,2,chol,R07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3163,"f47r.3,+P0",f47r,1146,3,chy,R00,H,A,1,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_BY|T_y,global=global,R00
3164,"f47r.3,+P0",f47r,1146,4,chaiin,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3165,"f47r.3,+P0",f47r,1146,5,ckhey,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3166,"f47r.3,+P0",f47r,1146,6,chol,R07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3167,"f47r.3,+P0",f47r,1146,7,dain,R06,H,A,1,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_OEL|T_in,global=global,R06
3168,"f47r.3,+P0",f47r,1146,8,okaiin,R10,H,A,1,paragraph_continuation,reliable_global,surface_token,okaiin,global=global,R10
3169,"f47r.4,+P0",f47r,1147,1,qokcheo,H08,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3170,"f47r.4,+P0",f47r,1147,2,cthey,R04,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3171,"f47r.4,+P0",f47r,1147,3,chokain,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3172,"f47r.4,+P0",f47r,1147,4,chol,R07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3173,"f47r.4,+P0",f47r,1147,5,daiin,R10,H,A,1,paragraph_continuation,reliable_conditioned,surface_token,daiin,meta_L=A,R10
3174,"f47r.4,+P0",f47r,1147,6,kchdal,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3175,"f47r.5,+P0",f47r,1148,1,dain,R06,H,A,1,paragraph_continuation,reliable_global,stolfi_inspired_signature,NG|S_OEL|T_in,global=global,R06
3176,"f47r.5,+P0",f47r,1148,2,olshey,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3177,"f47r.5,+P0",f47r,1148,3,chokolg,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3178,"f47v.6,+P0",f47v,1160,1,chody,R00,H,A,1,paragraph_continuation,reliable_global,broad_shape,O|dy,global=global,R00
3179,"f47v.6,+P0",f47v,1160,2,cheor,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3180,"f47v.6,+P0",f47v,1160,3,saiin,R06,H,A,1,paragraph_continuation,reliable_environment_sensitive,surface_token,saiin,global=global,R06
3181,"f47v.6,+P0",f47v,1160,4,dochod,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3182,"f47v.6,+P0",f47v,1160,5,chol,R07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3183,"f47v.7,+P0",f47v,1161,1,pchodaiin,R10,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3184,"f47v.7,+P0",f47v,1161,2,dair,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3185,"f47v.7,+P0",f47v,1161,3,dcthy,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3186,"f49r.10,+P0",f49r,1198,1,sho,R06,H,A,1,paragraph_continuation,reliable_environment_sensitive,surface_token,sho,global=global,R06
3187,"f49r.10,+P0",f49r,1198,2,r,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3188,"f49r.10,+P0",f49r,1198,3,choiin,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3189,"f49r.10,+P0",f49r,1198,4,shor,R06,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3190,"f49r.10,+P0",f49r,1198,5,shorshy,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3191,"f49r.15,+P0",f49r,1203,1,ochol,R00,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3192,"f49r.15,+P0",f49r,1203,2,chol,R07,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3193,"f49r.15,+P0",f49r,1203,3,chody,R00,H,A,1,paragraph_continuation,reliable_global,broad_shape,O|dy,global=global,R00
3194,"f49r.15,+P0",f49r,1203,4,dchodaiin,R10,H,A,1,paragraph_continuation,low_reliability_or_unassigned,,,,
3195,"f49r.15,+P0",f49r,1203,5,daiin,R10,H,A,1,paragraph_continuation,reliable_conditioned,surface_token,daiin,meta_L=A,R10
3196,"f49v.1,@L0",f49v,1210,1,f,R06,H,A,1,label_or_marginal,low_reliability_or_unassigned,,,,
3197,"f49v.13,*L0",f49v,1221,1,k,R06,H,A,1,label_or_marginal,low_reliability_or_unassigned,,,,
3198,"f49v.15,*L0",f49v,1223,1,s,R06,H,A,1,label_or_marginal,reliable_global,broad_shape,X|NONE,global=global,R06
3199,"f49v.17,*L0",f49v,1225,1,p,R06,H,A,1,label_or_marginal,low_reliability_or_unassigned,,,,
3200,"f49v.18,=P0",f49v,1226,1,ochor,R00,H,A,1,paragraph_terminal_or_label,low_reliability_or_unassigned,,,,
3201,"f49v.18,=P0",f49v,1226,2,sheeod,R06,H,A,1,paragraph_terminal_or_label,low_reliability_or_unassigned,,,,
3202,"f49v.18,=P0",f49v,1226,3,ksheodl,R00,H,A,1,paragraph_terminal_or_label,low_reliability_or_unassigned,,,,
3203,"f49v.19,*L0",f49v,1227,1,o,R00,H,A,1,label_or_marginal,good_but_not_reliable_enough,broad_shape,O|NONE,global=global,R00
3204,"f49v.23,*L0",f49v,1230,1,y,R06,H,A,1,label_or_marginal,reliable_global,surface_token,y,global=global,R06
3205,"f49v.25,*L0",f49v,1232,1,e,R00,H,A,1,label_or_marginal,low_reliability_or_unassigned,,,,
3206,"f49v.3,*L0",f49v,1212,1,o,R00,H,A,1,label_or_marginal,good_but_not_reliable_enough,broad_shape,O|NONE,global=global,R00
3207,"f49v.31,*L0",f49v,1236,1,p,R06,H,A,1,label_or_marginal,low_reliability_or_unassigned,,,,
3208,"f49v.33,*L0",f49v,1238,1,o,R00,H,A,1,label_or_marginal,good_but_not_reliable_enough,broad_shape,O|NONE,global=global,R00
3209,"f49v.37,*L0",f49v,1241,1,y,R06,H,A,1,label_or_marginal,reliable_global,surface_token,y,global=global,R06
3210,"f49v.39,*L0",f49v,1243,1,e,R00,H,A,1,label_or_marginal,low_reliability_or_unassigned,,,,
3211,"f49v.43,*L0",f49v,1246,1,d,R06,H,A,1,label_or_marginal,low_reliability_or_unassigned,,,,
3212,"f49v.45,*L0",f49v,1248,1,y,R06,H,A,1,label_or_marginal,reliable_global,surface_token,y,global=global,R06
3213,"f49v.47,*L0",f49v,1250,1,e,R00,H,A,1,label_or_marginal,low_reliability_or_unassigned,,,,
3214,"f49v.49,*L0",f49v,1252,1,k,R06,H,A,1,label_or_marginal,low_reliability_or_unassigned,,,,
3215,"f49v.5,*L0",f49v,1214,1,r,R00,H,A,1,label_or_marginal,low_reliability_or_unassigned,,,,
3216,"f49v.51,*L0",f49v,1254,1,y,R06,H,A,1,label_or_marginal,reliable_global,surface_token,y,global=global,R06
3217,"f49v.52,=P0",f49v,1255,1,ykchokeo,R00,H,A,1,paragraph_terminal_or_label,low_reliability_or_unassigned,,,,
