lens,loc,folio,line_order,token_position,token,role,module,status,meta_I,meta_L,meta_H,line_marker_family,stratum_I_L_H_marker,pass20_tier,frame_prefix,morph_body,terminal_class,shape_body,shape_remainder,gallows_signature,role_unit_key
surface_token,"f85r1.8,+P0",f85r1,3298,8,daiin,R10,G1,FORMAL_G1_GLOBAL_FRAME,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,iin,O,OIL,NONE,daiin
surface_token,"f85r1.8,+P0",f85r1,3298,9,dal,R09,G1,FORMAL_G1_GLOBAL_FRAME,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,l,O,OL,NONE,dal
surface_token,"f85r1.8,+P0",f85r1,3298,10,shdar,R06,G1,FORMAL_G1_GLOBAL_FRAME,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,d,ar,D,DOL,NONE,shdar
surface_token,"f85r1.8,+P0",f85r1,3298,11,oram,R00,G1,FORMAL_G1_GLOBAL_FRAME,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,or,a,m,O,OL,NONE,oram
surface_token,"f85r1.19,+Pr",f85r1,3309,1,okchy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,ch,y,B,BY,k,okchy
surface_token,"f85r1.19,+Pr",f85r1,3309,2,okchdy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ok,ch,dy,B,BDY,k,okchdy
surface_token,"f85r1.19,+Pr",f85r1,3309,3,otchedy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ot,ch,edy,B,BEDY,t,otchedy
surface_token,"f85r1.19,+Pr",f85r1,3309,4,dam,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,d,a,m,O,OL,NONE,dam
surface_token,"f85r1.19,+Pr",f85r1,3309,5,lam,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,T,B,2,paragraph_continuation,T|B|2|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,la,m,LO,LOL,NONE,lam
surface_token,"f85r2.7,@Pb",f85r2,3332,1,pchedeey,R00,G1,FORMAL_G1_GLOBAL_FRAME,C,B,2,paragraph_start,C|B|2|paragraph_start,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,pched,eey,GBED,GBEDEY,p,pchedeey
surface_token,"f85r2.7,@Pb",f85r2,3332,2,olkey,R00,G1,FORMAL_G1_GLOBAL_FRAME,C,B,2,paragraph_start,C|B|2|paragraph_start,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ol,k,ey,G,GEY,k,olkey
surface_token,"f85r2.7,@Pb",f85r2,3332,3,qokedy,H12,G1,FORMAL_G1_GLOBAL_FRAME,C,B,2,paragraph_start,C|B|2|paragraph_start,S1_MULTI_TRANSCRIPTION_STRICT_CORE,qok,e,dy,E,EDY,k,qokedy
surface_token,"f85r2.7,@Pb",f85r2,3332,4,sheos,R06,G1,FORMAL_G1_GLOBAL_FRAME,C,B,2,paragraph_start,C|B|2|paragraph_start,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,eos,NONE,EOX,EOX,NONE,sheos
surface_token,"f85r2.7,@Pb",f85r2,3332,5,fcheey,R06,G1,FORMAL_G1_GLOBAL_FRAME,C,B,2,paragraph_start,C|B|2|paragraph_start,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,fch,eey,GB,GBEY,f,fcheey
surface_token,"f85r2.23,+Pb",f85r2,3348,1,ol,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,2,paragraph_continuation,C|B|2|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,o,l,O,OL,NONE,ol
surface_token,"f85r2.23,+Pb",f85r2,3348,2,lcheol,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,2,paragraph_continuation,C|B|2|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,lche,ol,LBE,LBEOL,NONE,lcheol
surface_token,"f85r2.23,+Pb",f85r2,3348,3,chol,R07,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,2,paragraph_continuation,C|B|2|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,ch,o,l,O,OL,NONE,chol
surface_token,"f85r2.23,+Pb",f85r2,3348,4,ol,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,2,paragraph_continuation,C|B|2|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,NONE,o,l,O,OL,NONE,ol
surface_token,"f85r2.23,+Pb",f85r2,3348,5,sheoly,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,2,paragraph_continuation,C|B|2|paragraph_continuation,S1_MULTI_TRANSCRIPTION_STRICT_CORE,sh,eol,y,EOL,EOLY,NONE,sheoly
surface_token,"fRos.1,@L0",fRos,3350,1,saeeasa,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,s,aeeasa,NONE,OEOXO,OEOXO,NONE,saeeasa
surface_token,"fRos.3,@L0",fRos,3352,1,ofainain,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,fain,ain,GOEL,GOELOEL,f,ofainain
surface_token,"fRos.4,+L0",fRos,3353,1,ychais,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,+L,C|B|4|+L,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,y,chais,NONE,BOEX,BOEX,NONE,ychais
surface_token,"fRos.5,+L0",fRos,3354,1,ydekam,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,+L,C|B|4|+L,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,y,deka,m,DEGO,DEGOL,k,ydekam
surface_token,"fRos.6,+L0",fRos,3355,1,darchedy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,+L,C|B|4|+L,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,arch,edy,OLB,OLBEDY,NONE,darchedy
surface_token,"fRos.7,+L0",fRos,3356,1,otochedysy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,+L,C|B|4|+L,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ot,ochedys,y,OBEDYX,OBEDYXY,t,otochedysy
surface_token,"fRos.8,+L0",fRos,3357,1,soeedoy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,+L,C|B|4|+L,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,s,oeedo,y,OEDO,OEDOY,NONE,soeedoy
surface_token,"fRos.8,+L0",fRos,3357,2,olal,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,+L,C|B|4|+L,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ol,a,l,O,OL,NONE,olal
surface_token,"fRos.9,+L0",fRos,3358,1,dchor,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,+L,C|B|4|+L,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,ch,or,B,BOL,NONE,dchor
surface_token,"fRos.9,+L0",fRos,3358,2,orary,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,+L,C|B|4|+L,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,or,ar,y,OL,OLY,NONE,orary
surface_token,"fRos.11,@L0",fRos,3360,1,okchdarar,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ok,chdar,ar,BDOL,BDOLOL,k,okchdarar
surface_token,"fRos.12,@L0",fRos,3361,1,soiindy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,s,oiin,dy,OIL,OILDY,NONE,soiindy
surface_token,"fRos.13,@L0",fRos,3362,1,ytedar,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,y,ted,ar,GED,GEDOL,t,ytedar
surface_token,"fRos.15,@L0",fRos,3364,1,daldar,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,ald,ar,OLD,OLDOL,NONE,daldar
surface_token,"fRos.16,@L0",fRos,3365,1,ofardy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,far,dy,GOL,GOLDY,f,ofardy
surface_token,"fRos.17,@L0",fRos,3366,1,orarol,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,or,ar,ol,OL,OLOL,NONE,orarol
surface_token,"fRos.18,@L0",fRos,3367,1,daldal,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,ald,al,OLD,OLDOL,NONE,daldal
surface_token,"fRos.19,@L0",fRos,3368,1,daaldy,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,aal,dy,OL,OLDY,NONE,daaldy
surface_token,"fRos.21,@L0",fRos,3370,1,oko,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,ko,NONE,GO,GO,k,oko
surface_token,"fRos.22,@L0",fRos,3371,1,daiiny,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,aiin,y,OIL,OILY,NONE,daiiny
surface_token,"fRos.24,@L0",fRos,3373,1,okedy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ok,e,dy,E,EDY,k,okedy
surface_token,"fRos.25,@L0",fRos,3374,1,oary,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,ar,y,OL,OLY,NONE,oary
surface_token,"fRos.27,@L0",fRos,3376,1,opar,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,p,ar,G,GOL,p,opar
surface_token,"fRos.29,@L0",fRos,3378,1,dxar,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,x,ar,X,XOL,NONE,dxar
surface_token,"fRos.30,@L0",fRos,3379,1,okory,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ok,or,y,OL,OLY,k,okory
surface_token,"fRos.32,@L0",fRos,3381,1,adashgasain,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,adashgas,ain,ODOBXOX,ODOBXOXOEL,NONE,adashgasain
surface_token,"fRos.34,@L0",fRos,3383,1,okody,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ok,o,dy,O,ODY,k,okody
surface_token,"fRos.38,@L0",fRos,3387,1,okas,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ok,as,NONE,OX,OX,k,okas
surface_token,"fRos.38,@L0",fRos,3387,2,oedady,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,eda,dy,EDO,EDODY,NONE,oedady
surface_token,"fRos.41,@L0",fRos,3390,1,oal,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,a,l,O,OL,NONE,oal
surface_token,"fRos.43,@L0",fRos,3392,1,okor,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ok,o,r,O,OL,k,okor
surface_token,"fRos.44,@L0",fRos,3393,1,sarchcphdy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,s,archcph,dy,OLBXGX,OLBXGXDY,p,sarchcphdy
surface_token,"fRos.46,@L0",fRos,3395,1,ofchedaiin,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,fched,aiin,GBED,GBEDOIL,f,ofchedaiin
surface_token,"fRos.48,@L0",fRos,3397,1,otedal,R09,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ot,ed,al,ED,EDOL,t,otedal
surface_token,"fRos.49,@L0",fRos,3398,1,opaiino,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,paiino,NONE,GOILO,GOILO,p,opaiino
surface_token,"fRos.50,@L0",fRos,3399,1,otchdy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ot,ch,dy,B,BDY,t,otchdy
surface_token,"fRos.51,@L0",fRos,3400,1,okchy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ok,ch,y,B,BY,k,okchy
surface_token,"fRos.52,@L0",fRos,3401,1,chkeedy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,k,eedy,G,GEDY,k,chkeedy
surface_token,"fRos.54,@L0",fRos,3403,1,odeey,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,d,eey,D,DEY,NONE,odeey
surface_token,"fRos.56,@L0",fRos,3405,1,depcheky,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,epchek,y,EGBEG,EGBEGY,pk,depcheky
surface_token,"fRos.57,@L0",fRos,3406,1,ot,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,ot,NONE,OG,OG,t,ot
surface_token,"fRos.58,@L0",fRos,3407,1,osy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,s,y,X,XY,NONE,osy
surface_token,"fRos.59,@L0",fRos,3408,1,dl,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,d,l,D,DL,NONE,dl
surface_token,"fRos.60,@L0",fRos,3409,1,ddy,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,d,y,D,DY,NONE,ddy
surface_token,"fRos.64,@L0",fRos,3413,1,opy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,p,y,G,GY,p,opy
surface_token,"fRos.65,@L0",fRos,3414,1,odal,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,d,al,D,DOL,NONE,odal
surface_token,"fRos.66,@L0",fRos,3415,1,shdy,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,sh,d,y,D,DY,NONE,shdy
surface_token,"fRos.67,@L0",fRos,3416,1,opchees,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,pchees,NONE,GBEX,GBEX,p,opchees
surface_token,"fRos.68,@L0",fRos,3417,1,opar,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,p,ar,G,GOL,p,opar
surface_token,"fRos.69,@L0",fRos,3418,1,daral,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,ar,al,OL,OLOL,NONE,daral
surface_token,"fRos.73,@L0",fRos,3422,1,ytedar,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,y,ted,ar,GED,GEDOL,t,ytedar
surface_token,"fRos.73,@L0",fRos,3422,2,ary,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,ar,y,OL,OLY,NONE,ary
surface_token,"fRos.74,@L0",fRos,3423,1,opcheda,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,pcheda,NONE,GBEDO,GBEDO,p,opcheda
surface_token,"fRos.75,@L0",fRos,3424,1,ols,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,ls,NONE,LX,LX,NONE,ols
surface_token,"fRos.76,@L0",fRos,3425,1,ypal,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,y,p,al,G,GOL,p,ypal
surface_token,"fRos.77,@L0",fRos,3426,1,opydsh,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,pydsh,NONE,GYDB,GYDB,p,opydsh
surface_token,"fRos.79,@L0",fRos,3428,1,olz,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,lz,NONE,LX,LX,NONE,olz
surface_token,"fRos.80,@L0",fRos,3429,1,dtedg,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,tedg,NONE,GEDX,GEDX,t,dtedg
surface_token,"fRos.81,@L0",fRos,3430,1,opy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,p,y,G,GY,p,opy
surface_token,"fRos.83,@L0",fRos,3432,1,ddary,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,dar,y,DOL,DOLY,NONE,ddary
surface_token,"fRos.84,@L0",fRos,3433,1,otdy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ot,d,y,D,DY,t,otdy
surface_token,"fRos.85,@L0",fRos,3434,1,dairdy,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,d,air,dy,OEL,OELDY,NONE,dairdy
surface_token,"fRos.86,@L0",fRos,3435,1,rody,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,ro,dy,LO,LODY,NONE,rody
surface_token,"fRos.88,@L0",fRos,3437,1,ofary,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,far,y,GOL,GOLY,f,ofary
surface_token,"fRos.90,@L0",fRos,3439,1,okchdy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ok,ch,dy,B,BDY,k,okchdy
surface_token,"fRos.90,@L0",fRos,3439,2,kary,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,kar,y,GOL,GOLY,k,kary
surface_token,"fRos.96,@L0",fRos,3445,1,opchdy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,pch,dy,GB,GBDY,p,opchdy
surface_token,"fRos.98,@L0",fRos,3447,1,oda,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,da,NONE,DO,DO,NONE,oda
surface_token,"fRos.99,@L0",fRos,3448,1,ofchdar,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,o,fchd,ar,GBD,GBDOL,f,ofchdar
surface_token,"fRos.101,@L0",fRos,3450,1,lokedshs,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,NONE,lokedshs,NONE,LOGEDBX,LOGEDBX,k,lokedshs
surface_token,"fRos.102,@L0",fRos,3451,1,otodar,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ot,od,ar,OD,ODOL,t,otodar
surface_token,"fRos.104,@L0",fRos,3453,1,okedy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ok,e,dy,E,EDY,k,okedy
surface_token,"fRos.108,@L0",fRos,3457,1,otdy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,label_or_marginal,C|B|4|label_or_marginal,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ot,d,y,D,DY,t,otdy
surface_token,"fRos.109,+L0",fRos,3458,1,otody,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,+L,C|B|4|+L,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ot,o,dy,O,ODY,t,otody
surface_token,"fRos.110,/L0",fRos,3459,1,chdain,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,C,B,4,/L,C|B|4|/L,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE,ch,d,ain,D,DOEL,NONE,chdain
